config_id,seed,train_timesteps,eval_episodes,elapsed_seconds,learning_rate,batch_size,n_steps,clip_range,ent_coef,n_epochs,mean_episode_reward,success_rate,learning_gain,final_knowledge,adaptation_accuracy,mean_delta_k_per_step,p_correct,mean_engagement,mean_frustration,comfort_action_fraction,challenge_action_fraction,action_diversity_shannon,dominance_detected,action_frequencies,dominant_actions,is_baseline,z_mean_episode_reward,z_success_rate,z_learning_gain,z_final_knowledge,z_adaptation_accuracy,balanced_score,rank_by_reward,rank_by_mastery,rank_balanced
d032f6900eb9,42,50000,1000,92.0,0.0003,64,4096,0.2,0.1,10,3.2655132557760735,0.027,0.2785055363549097,0.4989043727604557,0.39120115942028993,0.003948101442663941,0.6240323258186473,0.5727503270204913,0.1698929044585177,0.5617611170010601,0.3915304754855874,1.652183682405682,False,"{'hint': 0.0052, 'scaffold': 0.3071, 'encouragement': 0.2564, 'simplify_problem': 0.1814, 'harder_problem': 0.0837, 'break': 0.1239, 'explanation': 0.0007, 'no_action': 0.0415}",[],False,-0.8789996206269399,-0.9006305286341183,-0.7517952593995596,-0.7315729581657681,-0.45601939101056166,-0.7438035515673895,1838,1838,1895
79f3371823e7,42,50000,1000,98.7,0.0001,64,512,0.3,0.1,10,3.3310730013384853,0.036,0.2632793108343418,0.48475974471170685,0.3767799546526948,0.003666551492264953,0.6161450412230849,0.5747365601189092,0.16775641212140077,0.5932722324501721,0.38787721123829344,1.5109973285745706,False,"{'hint': 0.0189, 'scaffold': 0.3577, 'encouragement': 0.2501, 'simplify_problem': 0.1438, 'harder_problem': 0.0238, 'break': 0.1994, 'explanation': 0.0065, 'no_action': 0.0}",[],False,-0.4973226756158559,-0.7075903954810847,-0.9493975486637353,-0.9994177837235906,-0.5764408834594537,-0.7460338573887441,1618,1618,1896
c4cc2fa3356b,42,50000,1000,68.1,0.0005,64,4096,0.3,0.05,5,3.394646724603017,0.011,0.26622318559188385,0.4898715025832155,0.3791,0.0037667333808594577,0.60714,0.5756766819825658,0.1677768013695686,0.5526800000000001,0.3791,1.5720689784381279,False,"{'hint': 0.0, 'scaffold': 0.3501, 'encouragement': 0.2431, 'simplify_problem': 0.1343, 'harder_problem': 0.029, 'break': 0.1752, 'explanation': 0.0, 'no_action': 0.0682}",[],False,-0.12720799212479447,-1.2438129875728445,-0.91119265076494,-0.9026207600995465,-0.5570677916981204,-0.7483804364520492,1365,1365,1897
2c0afbca3421,42,50000,1000,65.4,0.001,128,512,0.2,0.05,10,3.209045322153094,0.048,0.27869526139391826,0.4964933408402078,0.3761158802472003,0.003902604437904659,0.6064937144687325,0.5663774726096855,0.17559635115087743,0.43818560333093126,0.3683241252302026,1.7726573575389073,False,"{'hint': 0.0974, 'scaffold': 0.3346, 'encouragement': 0.115, 'simplify_problem': 0.1291, 'harder_problem': 0.0312, 'break': 0.1941, 'explanation': 0.0025, 'no_action': 0.0961}",[],False,-1.2077456859360227,-0.45020355127703987,-0.749333053517466,-0.7772286248872595,-0.581986108861596,-0.7532994048958768,1994,1994,1898
5891eab1a482,42,50000,1000,52.8,0.0005,256,2048,0.2,0.001,5,3.3613178607551384,0.031,0.29379674746506346,0.5092857441009417,0.25961808642791073,0.004156847223992538,0.6199527792228581,0.56917596253214,0.1692197876805468,0.4887550522229781,0.5112449477770219,1.6156357054354675,False,"{'hint': 0.0, 'scaffold': 0.2379, 'encouragement': 0.2582, 'simplify_problem': 0.1187, 'harder_problem': 0.0201, 'break': 0.1119, 'explanation': 0.2533, 'no_action': 0.0}",[],False,-0.321242591024185,-0.8148349138994366,-0.5533496027982852,-0.5349897333428696,-1.5547784951291688,-0.755839067238789,1484,1484,1899
4b7c5be48e45,42,50000,1000,88.9,0.001,64,1024,0.1,0.01,10,3.276711500527741,0.033,0.27839271066396565,0.49713689358530444,0.36479650399290153,0.003912745495090353,0.642155588005841,0.569992884758296,0.16998784482338553,0.5159728751175212,0.407933428017043,1.7856438539699646,False,"{'hint': 0.0038, 'scaffold': 0.3037, 'encouragement': 0.1616, 'simplify_problem': 0.2002, 'harder_problem': 0.0538, 'break': 0.1542, 'explanation': 0.0504, 'no_action': 0.0723}",[],False,-0.8138054712348556,-0.7719371065320958,-0.7532594840551213,-0.765042212338722,-0.6765063798167744,-0.7561101307955138,1809,1809,1900
b21c1d784f40,42,50000,1000,48.2,0.0003,256,4096,0.1,0.05,3,3.290515341624929,0.031,0.26768653254926805,0.4885893731939642,0.39486514262953093,0.0037431869777819907,0.6156047386536461,0.5708907834545176,0.16407075628596604,0.5051628912190826,0.3952013127351317,1.4915712273154345,False,"{'hint': 0.0, 'scaffold': 0.3937, 'encouragement': 0.2246, 'simplify_problem': 0.1217, 'harder_problem': 0.0008, 'break': 0.1589, 'explanation': 0.0007, 'no_action': 0.0996}",[],False,-0.7334420126186622,-0.8148349138994366,-0.8922016862362536,-0.926899356993223,-0.4254240050164649,-0.7585603949528081,1758,1758,1901
2eb6b57d9dc1,42,50000,1000,97.2,0.0001,32,2048,0.2,0.01,5,3.429970821256972,0.02,0.25933098966825197,0.48289631511584585,0.35162,0.003627229631512065,0.53778,0.577216753686031,0.1657223863009802,0.53178,0.35725999999999997,1.535161847365755,False,"{'hint': 0.0, 'scaffold': 0.3468, 'encouragement': 0.2595, 'simplify_problem': 0.08, 'harder_problem': 0.0048, 'break': 0.1922, 'explanation': 0.0056, 'no_action': 0.111}",[],False,0.07844249020239624,-1.050772854419811,-1.0006379102435403,-1.0347039696397218,-0.7865342382138363,-0.7588412964629027,1219,1219,1902
11c4f4351ce7,42,50000,1000,71.0,0.0003,128,4096,0.1,0.05,10,3.24757977369485,0.022,0.272311184361992,0.49568672584458623,0.4243239195717457,0.0038847471348261967,0.6482052102925288,0.5739906841061618,0.16960204182647876,0.5733922926087478,0.4120412981711953,1.5114073529589158,False,"{'hint': 0.0, 'scaffold': 0.3613, 'encouragement': 0.2587, 'simplify_problem': 0.1698, 'harder_problem': 0.0507, 'break': 0.1449, 'explanation': 0.0, 'no_action': 0.0146}",[],False,-0.9834050998650542,-1.0078750470524702,-0.832184068343393,-0.7925028089838638,-0.1794341628174427,-0.7590802374124448,1892,1892,1903
e2e140995002,42,50000,1000,160.0,0.0005,32,1024,0.3,0.01,10,3.3927288866827503,0.012,0.2688331761345118,0.49477877603646764,0.35126,0.0038648788499245,0.46922,0.5836930880955867,0.18519360403691132,0.21114,0.3551,1.363556279171374,False,"{'hint': 0.0171, 'scaffold': 0.3496, 'encouragement': 0.1194, 'simplify_problem': 0.0287, 'harder_problem': 0.0017, 'break': 0.063, 'explanation': 0.0038, 'no_action': 0.4167}",[],False,-0.13837329656815825,-1.2223640838891743,-0.8773208218284476,-0.8096958844845161,-0.7895403488668804,-0.7674588871274353,1372,1372,1904
2cf4b964f581,42,50000,1000,94.1,0.0005,64,1024,0.1,0.05,10,3.2159756791499676,0.029,0.3038061558588633,0.5177169511071705,0.3236935144927536,0.004324161250688641,0.6696603592431092,0.5697284746164714,0.1756380653575715,0.42893147177661317,0.517342081049726,1.7237120573006637,False,"{'hint': 0.0008, 'scaffold': 0.2499, 'encouragement': 0.2077, 'simplify_problem': 0.21, 'harder_problem': 0.0752, 'break': 0.0112, 'explanation': 0.1922, 'no_action': 0.0529}",[],False,-1.1673984047848973,-0.8577327212667775,-0.4234499103155266,-0.37533511661896096,-1.019728975951117,-0.7687290257874559,1982,1982,1905
e861cdc265ef,42,50000,1000,99.6,0.0005,32,512,0.3,0.01,5,3.405014258750747,0.011,0.266795045996546,0.4938029178412319,0.34862727272727273,0.0038458231848019623,0.4964995799495939,0.5872823355079537,0.1852493075509301,0.3158979077489299,0.36608393007160855,1.4966339742388914,False,"{'hint': 0.0244, 'scaffold': 0.3418, 'encouragement': 0.2468, 'simplify_problem': 0.0448, 'harder_problem': 0.0068, 'break': 0.0243, 'explanation': 0.0174, 'no_action': 0.2936}",[],False,-0.06685008916379744,-1.2438129875728445,-0.9037711841021654,-0.8281748835201395,-0.8115244308143965,-0.7708267150346686,1315,1315,1906
de5c49542201,42,50000,1000,76.8,0.0005,32,1024,0.2,0.1,3,3.338280243739775,0.05,0.25948519772376505,0.4812506349632021,0.33321936961970144,0.0035984902771807187,0.5918064955348203,0.5722947476508854,0.1621069230575051,0.5449321212606624,0.38086179968763767,1.6851267830362775,False,"{'hint': 0.0012, 'scaffold': 0.3184, 'encouragement': 0.2343, 'simplify_problem': 0.1155, 'harder_problem': 0.0214, 'break': 0.1951, 'explanation': 0.041, 'no_action': 0.073}",[],False,-0.4553634178719416,-0.40730574390969904,-0.9986366352229384,-1.0658668190189835,-0.9401851576831315,-0.7734715547413388,1586,1586,1907
a9ffa8b52489,42,50000,1000,95.9,0.0005,64,2048,0.2,0.001,10,3.3424375653009486,0.036,0.26523233087058645,0.48564994734887823,0.34695187713908426,0.0036865787074733813,0.589804172840495,0.5777367831363525,0.17813785369277685,0.48590364823194904,0.35146770253494053,1.7781767231243522,False,"{'hint': 0.0739, 'scaffold': 0.3102, 'encouragement': 0.2347, 'simplify_problem': 0.1309, 'harder_problem': 0.0364, 'break': 0.1203, 'explanation': 0.0049, 'no_action': 0.0888}",[],False,-0.43116024595165364,-0.7075903954810847,-0.9240517248008591,-0.9825607713481134,-0.8255144989413875,-0.7741755273046197,1564,1564,1908
24ff286656b0,42,50000,1000,166.1,0.0001,32,512,0.3,0.1,10,3.272116257440195,0.03,0.2673141257068613,0.49093093444911945,0.39384094379639445,0.0037896652641990687,0.6514796806531005,0.5712904189202662,0.16733568890401485,0.6030974248154151,0.3938411669367909,1.4893575745104024,False,"{'hint': 0.0, 'scaffold': 0.3494, 'encouragement': 0.2156, 'simplify_problem': 0.1802, 'harder_problem': 0.0445, 'break': 0.2072, 'explanation': 0.0, 'no_action': 0.0031}",[],False,-0.8405581428352702,-0.836283817583107,-0.8970346925842688,-0.8825591973397859,-0.4339763800807069,-0.7780824460846277,1818,1818,1909
4d1b8ab6cdc7,42,50000,1000,100.7,0.001,32,4096,0.1,0.01,5,3.0982118313321028,0.027,0.2956877468541074,0.5113422630871163,0.4317597101449276,0.004198247714794869,0.671975987993997,0.5706715219339182,0.1758313968043848,0.35123561780890444,0.5044522261130565,1.2739730155816158,False,"{'hint': 0.0, 'scaffold': 0.4955, 'encouragement': 0.2096, 'simplify_problem': 0.1416, 'harder_problem': 0.0, 'break': 0.0, 'explanation': 0.009, 'no_action': 0.1443}",[],False,-1.8529981624148808,-0.9006305286341183,-0.5288086679640093,-0.49604717739796494,-0.11734302599564116,-0.7791655124813229,2179,2179,1910
59fd52a9b519,42,50000,1000,53.5,0.001,128,512,0.1,0.05,5,3.105833210774198,0.03,0.301988499132578,0.5163180401658533,0.39717818181818176,0.0042966093865772605,0.6602452539558703,0.5603447076958429,0.1743218882855151,0.4335553821840805,0.3972874032287103,1.7113567616783119,False,"{'hint': 0.007, 'scaffold': 0.2615, 'encouragement': 0.0895, 'simplify_problem': 0.2727, 'harder_problem': 0.1357, 'break': 0.0714, 'explanation': 0.0001, 'no_action': 0.1621}",[],False,-1.8086278739509023,-0.836283817583107,-0.44703902172893734,-0.40182510672380495,-0.4061094168333753,-0.7799770473640254,2171,2171,1911
4793d0e6b691,42,50000,1000,70.7,0.001,128,1024,0.2,0.1,10,3.313663008728651,0.034,0.28381456382423037,0.5003179774681953,0.3050716000168084,0.003978368168913915,0.6336909098186767,0.5720984404513879,0.17710226535267184,0.414661970139695,0.44750430292598964,1.8629228775444449,False,"{'hint': 0.0033, 'scaffold': 0.254, 'encouragement': 0.1686, 'simplify_problem': 0.1749, 'harder_problem': 0.0547, 'break': 0.0712, 'explanation': 0.1389, 'no_action': 0.1346}",[],False,-0.5986804941214374,-0.7504882028484254,-0.6828959789910931,-0.7048047246677,-1.1752276856350585,-0.7824194172527429,1673,1673,1912
cefd52f31558,42,50000,1000,160.4,0.0005,32,1024,0.1,0.05,10,3.2332964091111718,0.023,0.28340406500310683,0.5019371757967981,0.38479212482772945,0.004008688235248749,0.6593454952792447,0.5737074133364531,0.17408485556904923,0.5170027204352696,0.42964874379900786,1.7023768978938887,False,"{'hint': 0.0, 'scaffold': 0.3238, 'encouragement': 0.2212, 'simplify_problem': 0.2097, 'harder_problem': 0.0649, 'break': 0.0861, 'explanation': 0.041, 'no_action': 0.0533}",[],False,-1.0665602572258763,-0.9864261433687997,-0.6882233338686814,-0.6741433391315497,-0.5095367998006327,-0.784977974679108,1930,1930,1913
0f00b91bdd31,42,50000,1000,73.2,0.0001,32,1024,0.3,0.1,3,3.138333077939944,0.045,0.28767909643745004,0.5025128296857926,0.3852679785936382,0.0040248727549475295,0.6563063243481395,0.5735166429156933,0.1864873240303508,0.49887851964593266,0.3850482637080947,1.602050692945197,False,"{'hint': 0.1161, 'scaffold': 0.3199, 'encouragement': 0.2431, 'simplify_problem': 0.212, 'harder_problem': 0.0651, 'break': 0.0437, 'explanation': 0.0, 'no_action': 0.0}",[],False,-1.6194195433407852,-0.5145502623280511,-0.6327430050792899,-0.6632426696372357,-0.5055632745923284,-0.7871037509955381,2125,2125,1914
037ade7c6e4c,42,50000,1000,166.0,0.001,32,512,0.2,0.05,10,3.1522378822498704,0.039,0.30585085068014994,0.5189217285545158,0.3254028804347826,0.004349999900233585,0.5989514547564734,0.5589025313796737,0.17573119587371092,0.27912514507543923,0.42328010565494056,1.904316862340274,False,"{'hint': 0.0549, 'scaffold': 0.2536, 'encouragement': 0.0669, 'simplify_problem': 0.1515, 'harder_problem': 0.0714, 'break': 0.0607, 'explanation': 0.0982, 'no_action': 0.2427}",[],False,-1.5384682952164719,-0.6432436844300735,-0.3969143531620437,-0.3525212678483859,-1.0054552449281042,-0.7873205691170158,2110,2110,1915
3434f55619f5,42,50000,1000,168.8,0.0005,32,4096,0.2,0.1,10,3.371162234954162,0.014,0.264593530732956,0.49047733383346465,0.3648586046511628,0.003780513431774422,0.585697706991076,0.5831806096662074,0.17923609725286668,0.4182840449797911,0.3665612869662651,1.661874431634435,False,"{'hint': 0.0, 'scaffold': 0.3122, 'encouragement': 0.1972, 'simplify_problem': 0.1342, 'harder_problem': 0.0526, 'break': 0.0869, 'explanation': 0.0017, 'no_action': 0.2152}",[],False,-0.2639304303744418,-1.1794662765218333,-0.9323419192031117,-0.8911486475080234,-0.6759878202324402,-0.7885750187679701,1450,1450,1916
96afe402fa10,42,50000,1000,70.4,0.0001,128,1024,0.3,0.1,10,3.3575156971319027,0.018,0.2692583914767347,0.4903342737065951,0.3533781818181818,0.003776441976364215,0.5913909669160299,0.5784203317366022,0.1788040754321014,0.34628155378645437,0.38114573748849867,1.558935955665095,False,"{'hint': 0.0254, 'scaffold': 0.3416, 'encouragement': 0.2361, 'simplify_problem': 0.1062, 'harder_problem': 0.0118, 'break': 0.0041, 'explanation': 0.0278, 'no_action': 0.2471}",[],False,-0.34337809786149215,-1.0936706617871517,-0.871802479482868,-0.8938576558038649,-0.7718528796204329,-0.794912354911162,1505,1505,1917
40f5aac47b0b,42,50000,1000,66.1,0.0005,128,512,0.3,0.1,10,3.194766082021045,0.028,0.3004118129928026,0.5147378116415968,0.3370072727272727,0.004264571310584355,0.6692803136376365,0.5588855090619235,0.16863225101903548,0.4979797575709085,0.4797175661079329,1.7209430739326574,False,"{'hint': 0.0223, 'scaffold': 0.2959, 'encouragement': 0.0943, 'simplify_problem': 0.2009, 'harder_problem': 0.0396, 'break': 0.2028, 'explanation': 0.1442, 'no_action': 0.0}",[],False,-1.2908768314877057,-0.8791816249504478,-0.4675008748815692,-0.43174855412462926,-0.9085550024487714,-0.7955725775786247,2023,2023,1918
a53565c8cd46,42,50000,1000,66.0,0.0003,128,512,0.1,0.1,10,3.190685108758609,0.034,0.27949867425509484,0.498932864366487,0.3924777653195666,0.003950172713244303,0.6639518130152886,0.567093530494316,0.16993478603758203,0.5845673577203234,0.4145321379972785,1.5892333295495047,False,"{'hint': 0.0002, 'scaffold': 0.326, 'encouragement': 0.166, 'simplify_problem': 0.2174, 'harder_problem': 0.0662, 'break': 0.2012, 'explanation': 0.0223, 'no_action': 0.0007}",[],False,-1.314635517463625,-0.7504882028484254,-0.7389065548176851,-0.7310334367855653,-0.44535933936179856,-0.7960846102554199,2033,2033,1919
ec4d89cb0dde,42,50000,1000,52.1,0.001,256,4096,0.1,0.05,5,3.1453139089659015,0.037,0.2960298279471881,0.5111412892191592,0.362794092798562,0.004194226226691677,0.6790595297648825,0.570139498797303,0.17679440411778558,0.5139369684842421,0.48394197098549274,1.5726481276481448,False,"{'hint': 0.0, 'scaffold': 0.293, 'encouragement': 0.2503, 'simplify_problem': 0.2477, 'harder_problem': 0.0698, 'break': 0.016, 'explanation': 0.1211, 'no_action': 0.0021}",[],False,-1.5787784115491814,-0.6861414917974142,-0.5243692218901667,-0.49985284909319155,-0.6932271287697723,-0.7964738206199453,2117,2117,1920
bfa07a5b7863,42,50000,1000,57.6,0.001,64,2048,0.1,0.01,3,3.2175814571349295,0.048,0.26797928921702874,0.4860945081569359,0.3808471732098394,0.003696072307780135,0.6632955501261666,0.5747582390689029,0.17011759299024376,0.5456602715584572,0.44146273080466214,1.5720926694189052,False,"{'hint': 0.0129, 'scaffold': 0.357, 'encouragement': 0.2508, 'simplify_problem': 0.1772, 'harder_problem': 0.0118, 'break': 0.1177, 'explanation': 0.0727, 'no_action': 0.0}",[],False,-1.1580498566718964,-0.45020355127703987,-0.8884023606799154,-0.974142500349847,-0.5424783583680873,-0.8026553254693573,1977,1977,1921
cc891bd5bd2a,42,50000,1000,155.2,0.0005,32,2048,0.2,0.1,10,3.223365337542205,0.023,0.27439420175523266,0.49653160582843725,0.4054005920444034,0.003900481513175737,0.6584921889064469,0.5705421046728557,0.17103938905298952,0.5234132778589002,0.4043366071249975,1.6837372632116063,False,"{'hint': 0.0281, 'scaffold': 0.3563, 'encouragement': 0.1934, 'simplify_problem': 0.1665, 'harder_problem': 0.0412, 'break': 0.1636, 'explanation': 0.0068, 'no_action': 0.0441}",[],False,-1.1243771542350505,-0.9864261433687997,-0.805151170076817,-0.7765040332569977,-0.3374497641257495,-0.8059816530126829,1962,1962,1922
b9751aa4fc01,42,50000,1000,54.7,0.0003,64,1024,0.1,0.1,3,3.2186175357306994,0.053,0.27125250839554554,0.48985045737533295,0.3514668697162922,0.003770988502444839,0.6337057951860307,0.5719396588210012,0.16908657212684425,0.6406544114702231,0.35325803996956223,1.607670753193891,False,"{'hint': 0.0054, 'scaffold': 0.2357, 'encouragement': 0.2522, 'simplify_problem': 0.2421, 'harder_problem': 0.1156, 'break': 0.1464, 'explanation': 0.002, 'no_action': 0.0007}",[],False,-1.152017995049609,-0.34295903285868795,-0.8459233101716577,-0.9030192753531608,-0.7878129231503853,-0.8063465073167002,1971,1971,1923
28cd651f2a3c,42,50000,1000,167.6,0.001,32,512,0.2,0.1,10,3.1948581172480353,0.044,0.29156825982263695,0.5055305549736179,0.32242068048910155,0.00408179205301189,0.5733637473237689,0.5723467887601541,0.18366308274842646,0.41102907337375194,0.3476799327690738,1.9123886261975942,False,"{'hint': 0.0375, 'scaffold': 0.1905, 'encouragement': 0.1295, 'simplify_problem': 0.2031, 'harder_problem': 0.1313, 'break': 0.0784, 'explanation': 0.0259, 'no_action': 0.2038}",[],False,-1.2903410190929248,-0.5359991660117216,-0.5822703789384759,-0.6060985651395221,-1.0303575311120485,-0.8090133320589386,2021,2021,1924
cb2063b659b7,42,50000,1000,152.8,0.0005,32,512,0.1,0.01,10,3.3392591748904943,0.018,0.2657029555252026,0.48858176770511635,0.3669530064754857,0.0037414624880458018,0.6098853839537536,0.5733832126958213,0.16607332137950193,0.5403356469905787,0.41061748644810275,1.5955693040205499,False,"{'hint': 0.0007, 'scaffold': 0.3577, 'encouragement': 0.2289, 'simplify_problem': 0.1138, 'harder_problem': 0.0046, 'break': 0.1976, 'explanation': 0.0484, 'no_action': 0.0484}",[],False,-0.4496642583072211,-1.0936706617871517,-0.9179440713308185,-0.9270433756854586,-0.6584989212439614,-0.8093642576709221,1582,1582,1925
e63b90fa3ba6,42,50000,1000,76.2,0.001,32,4096,0.1,0.1,3,2.9609749018527993,0.035,0.3201359127926198,0.5284249248011547,0.41175510651629077,0.004543071788492892,0.7259220696007369,0.5603408024904258,0.18296882581403578,0.3895919266348965,0.6037203155660567,1.3749737277814893,False,"{'hint': 0.0, 'scaffold': 0.4137, 'encouragement': 0.109, 'simplify_problem': 0.2642, 'harder_problem': 0.0, 'break': 0.0165, 'explanation': 0.19, 'no_action': 0.0067}",[],False,-2.6519666687294317,-0.729039299164755,-0.21152625603370773,-0.17256730001337484,-0.28438761510112465,-0.8098974278084787,2285,2285,1926
deedbe167353,42,50000,1000,48.0,0.0005,256,1024,0.3,0.1,3,3.178785211215544,0.05,0.2769026052799708,0.49296937567156546,0.3661064093651899,0.0038332140351879777,0.6439398490218458,0.5722174284615652,0.17497161230506442,0.5761398450171202,0.38537474219579104,1.6734743466319681,False,"{'hint': 0.0384, 'scaffold': 0.2847, 'encouragement': 0.2533, 'simplify_problem': 0.2271, 'harder_problem': 0.0812, 'break': 0.0957, 'explanation': 0.0195, 'no_action': 0.0001}",[],False,-1.3839145621154698,-0.40730574390969904,-0.772597713002572,-0.8439589646751864,-0.6655682673331188,-0.8146690502072091,2059,2059,1927
a3d2dd9d3569,42,50000,1000,59.7,0.001,256,2048,0.2,0.1,10,3.2429583296665223,0.046,0.267530291947146,0.4885610826936019,0.35527110121562155,0.0037454690021500236,0.6312132014258822,0.5717463623563642,0.17783195392063472,0.36243841871270077,0.35819281451516,1.7140699183779526,False,"{'hint': 0.0502, 'scaffold': 0.294, 'encouragement': 0.1728, 'simplify_problem': 0.1711, 'harder_problem': 0.0616, 'break': 0.0185, 'explanation': 0.0025, 'no_action': 0.2291}",[],False,-1.0103103085894019,-0.4931013586443807,-0.894229339157434,-0.9274350702059269,-0.7560464208259945,-0.8162244994846276,1905,1905,1928
3fba5dd12145,42,50000,1000,66.3,0.001,64,512,0.2,0.1,5,3.17850447120048,0.03,0.2885231103522169,0.5069073144475931,0.3655830082421791,0.00410975107875111,0.677079164332026,0.5681144589424538,0.17221153820359386,0.43364283999039466,0.5268550388217401,1.6124783040991155,False,"{'hint': 0.0, 'scaffold': 0.3558, 'encouragement': 0.2004, 'simplify_problem': 0.1478, 'harder_problem': 0.0, 'break': 0.0855, 'explanation': 0.1711, 'no_action': 0.0395}",[],False,-1.3855489795521567,-0.836283817583107,-0.6217895956802593,-0.5800280385854791,-0.6699388275878359,-0.8187178517977676,2061,2061,1929
b853cebde09f,42,50000,1000,50.5,0.001,128,1024,0.3,0.001,3,3.205206737220358,0.057,0.2739166308771848,0.48726074785115703,0.3426717622863904,0.003718757669962044,0.6506417315739944,0.5775982243569602,0.18434525902604312,0.35650641731573995,0.4524557996115572,1.6405744180867936,False,"{'hint': 0.0, 'scaffold': 0.3086, 'encouragement': 0.1668, 'simplify_problem': 0.1894, 'harder_problem': 0.0249, 'break': 0.0003, 'explanation': 0.119, 'no_action': 0.191}",[],False,-1.2300932310297954,-0.25716341812400634,-0.811348969962329,-0.9520584083270172,-0.8612547735384326,-0.8223837601963162,1996,1996,1930
e6ad2ba784a7,42,50000,1000,57.7,0.0005,256,1024,0.2,0.05,10,3.424572691192115,0.01,0.25354026948250247,0.4843343092594379,0.3475,0.0036559895143839045,0.53424,0.5896876497564392,0.18543087995620394,0.31348,0.35169999999999996,1.3723917379594104,False,"{'hint': 0.0082, 'scaffold': 0.3385, 'encouragement': 0.2436, 'simplify_problem': 0.0689, 'harder_problem': 0.009, 'break': 0.001, 'explanation': 0.0042, 'no_action': 0.3266}",[],False,0.04701555627743552,-1.2652618912565148,-1.0757884827637412,-1.0074738940791526,-0.8209375045764546,-0.8244892432796856,1244,1244,1931
b5236c28946e,42,50000,1000,75.3,0.0001,32,2048,0.2,0.05,3,3.251968268595659,0.049,0.2602596806654195,0.4825398645641143,0.3586301909838525,0.003624377385792668,0.632926853687351,0.5729170963588296,0.16650327521248667,0.6416371318155423,0.3583628681844577,1.515869841763536,False,"{'hint': 0.0, 'scaffold': 0.2959, 'encouragement': 0.2591, 'simplify_problem': 0.1987, 'harder_problem': 0.0624, 'break': 0.1838, 'explanation': 0.0, 'no_action': 0.0}",[],False,-0.9578560787001859,-0.42875464759336945,-0.9885855820541645,-1.0414537714386438,-0.7279969887792966,-0.828929413713132,1880,1880,1932
a83633813892,42,50000,1000,73.9,0.001,32,2048,0.1,0.1,3,3.173776453395235,0.032,0.27633165488316,0.4974686519076157,0.3975621453900709,0.003919381856081556,0.6741013382408834,0.5676871550637221,0.17160362691183648,0.5246144305975076,0.41299433898101656,1.6749928923090953,False,"{'hint': 0.0001, 'scaffold': 0.3414, 'encouragement': 0.189, 'simplify_problem': 0.2125, 'harder_problem': 0.0505, 'break': 0.1231, 'explanation': 0.0211, 'no_action': 0.0623}",[],False,-1.413074641471423,-0.7933860102157663,-0.780007369802525,-0.7587599863473025,-0.402903202989384,-0.8296262421652802,2069,2069,1933
3d854d44f14b,42,50000,1000,77.6,0.0003,32,2048,0.1,0.01,3,3.130998922921745,0.04,0.2798135529610219,0.4985137574555711,0.39497248391254036,0.003944232672860545,0.6752167557718107,0.5728586751056434,0.17886153523628975,0.5681103702368795,0.3952063434853127,1.5578600021809996,False,"{'hint': 0.0367, 'scaffold': 0.3322, 'encouragement': 0.2428, 'simplify_problem': 0.2429, 'harder_problem': 0.0625, 'break': 0.0824, 'explanation': 0.0006, 'no_action': 0.0}",[],False,-1.6621176633162358,-0.621794780746403,-0.7348201347756544,-0.7389697089206446,-0.4245276723098924,-0.8364459920137662,2132,2132,1934
d524082766a8,42,50000,1000,67.2,0.001,64,2048,0.1,0.1,5,3.3898832260495464,0.012,0.259772239184691,0.48711375089788395,0.34228,0.003711578347152828,0.5237,0.5858442704566166,0.1907223061619495,0.16477999999999998,0.3668,1.2386628925761702,False,"{'hint': 0.0, 'scaffold': 0.3381, 'encouragement': 0.1086, 'simplify_problem': 0.0562, 'harder_problem': 0.0042, 'break': 0.0, 'explanation': 0.0245, 'no_action': 0.4684}",[],False,-0.15494021652341652,-1.2223640838891743,-0.9949114802450298,-0.9548419649657117,-0.8645261090455972,-0.838316770933786,1389,1389,1935
e6a713a9201b,42,50000,1000,50.6,0.0005,128,4096,0.2,0.05,3,3.3425813046810307,0.02,0.2600264840850839,0.4852993850669646,0.35828592459740605,0.003675879171201832,0.6240598495759322,0.5736810083479725,0.16629348838932598,0.5836133781405024,0.3582773243718995,1.6159081112359317,False,"{'hint': 0.0, 'scaffold': 0.314, 'encouragement': 0.2323, 'simplify_problem': 0.1603, 'harder_problem': 0.0443, 'break': 0.191, 'explanation': 0.0, 'no_action': 0.0581}",[],False,-0.43032342135758506,-1.050772854419811,-0.9916119511343181,-0.9891990719752283,-0.730871718923135,-0.8385558035620155,1562,1562,1936
3b4c6d352491,42,50000,1000,96.7,0.0001,64,1024,0.3,0.1,10,3.2803714335416534,0.03,0.254601425500752,0.47994687746738984,0.39189046793092813,0.003568883277532901,0.6174311376047689,0.5777530042006915,0.17345688456855501,0.39639135044307977,0.36830629513312396,1.4101742596371758,False,"{'hint': 0.0, 'scaffold': 0.367, 'encouragement': 0.2508, 'simplify_problem': 0.1211, 'harder_problem': 0.0, 'break': 0.0245, 'explanation': 0.0013, 'no_action': 0.2353}",[],False,-0.7924980052019774,-0.836283817583107,-1.0620170554202204,-1.090554969024202,-0.4502634530742739,-0.8463234600607562,1797,1797,1937
