config_id,seed,train_timesteps,eval_episodes,elapsed_seconds,learning_rate,batch_size,n_steps,clip_range,ent_coef,n_epochs,mean_episode_reward,success_rate,learning_gain,final_knowledge,adaptation_accuracy,mean_delta_k_per_step,p_correct,mean_engagement,mean_frustration,comfort_action_fraction,challenge_action_fraction,action_diversity_shannon,dominance_detected,action_frequencies,dominant_actions,is_baseline
954849164623,42,50000,1000,47.9,0.0005,128,512,0.3,0.1,3,3.3493607146935855,0.19,0.451138378427503,0.6131775441570464,0.4666097692576926,0.006282865824297484,0.5977783153905084,0.5566841865011749,0.18943670269626442,0.21390266521511228,0.7860973347848876,1.371529714644187,False,"{'hint': 0.0, 'scaffold': 0.2519, 'encouragement': 0.0, 'simplify_problem': 0.2139, 'harder_problem': 0.2134, 'break': 0.0, 'explanation': 0.3208, 'no_action': 0.0}",[],False
077d532351c2,42,50000,1000,53.1,0.0005,128,512,0.3,0.1,5,3.2608150019444766,0.004,0.23449410830940765,0.4730545515751147,0.31022000000000005,0.0034303943606974418,0.4633,0.5852308692602438,0.19463926638586163,0.1803,0.31032,1.2000767562554437,False,"{'hint': 0.0, 'scaffold': 0.29, 'encouragement': 0.134, 'simplify_problem': 0.0449, 'harder_problem': 0.0202, 'break': 0.0014, 'explanation': 0.0001, 'no_action': 0.5094}",[],False
c47b205d307d,42,50000,1000,66.8,0.0005,128,512,0.3,0.05,10,3.0784116678881177,0.012,0.1898708568726139,0.43613412119933626,0.14858000000000002,0.002691985753181874,0.66736,0.5689662833781455,0.1670839331116835,0.59148,0.21322,1.9181444381274768,False,"{'hint': 0.0372, 'scaffold': 0.1049, 'encouragement': 0.1577, 'simplify_problem': 0.2278, 'harder_problem': 0.0437, 'break': 0.2059, 'explanation': 0.0646, 'no_action': 0.1581}",[],False
4e87e0ef9fbc,42,50000,1000,47.3,0.0005,128,1024,0.1,0.001,3,3.5706201932999146,0.088,0.3790739637645137,0.5630348018104998,0.4783801408332795,0.0052369120893631035,0.4750871149917892,0.5741249411130852,0.17364923176053332,0.4008891737092963,0.5991108262907037,1.3108750589982694,False,"{'hint': 0.0, 'scaffold': 0.4761, 'encouragement': 0.2589, 'simplify_problem': 0.0222, 'harder_problem': 0.0022, 'break': 0.1198, 'explanation': 0.1208, 'no_action': 0.0}",[],False
3ee94e293f41,42,50000,1000,51.8,0.0005,128,1024,0.1,0.001,5,3.445290027396821,0.057,0.34372437676026846,0.5424432426363118,0.5311990466002279,0.004824536570194042,0.6090439379981576,0.5831144409020286,0.18427734773956062,0.4061761525213281,0.5311210798253695,1.353014170510266,False,"{'hint': 0.0, 'scaffold': 0.4587, 'encouragement': 0.2596, 'simplify_problem': 0.1466, 'harder_problem': 0.0724, 'break': 0.0, 'explanation': 0.0, 'no_action': 0.0627}",[],False
40f5aac47b0b,42,50000,1000,66.1,0.0005,128,512,0.3,0.1,10,3.194766082021045,0.028,0.3004118129928026,0.5147378116415968,0.3370072727272727,0.004264571310584355,0.6692803136376365,0.5588855090619235,0.16863225101903548,0.4979797575709085,0.4797175661079329,1.7209430739326574,False,"{'hint': 0.0223, 'scaffold': 0.2959, 'encouragement': 0.0943, 'simplify_problem': 0.2009, 'harder_problem': 0.0396, 'break': 0.2028, 'explanation': 0.1442, 'no_action': 0.0}",[],False
8f8cbf6caa27,42,50000,1000,47.6,0.0005,128,1024,0.1,0.01,3,3.6043900331373724,0.12,0.4096002439052939,0.5864854549643109,0.5135225930347933,0.005708831618865817,0.4392755539527988,0.5737508237827553,0.17642387174249713,0.3533277236847378,0.6466722763152623,1.2723963990404905,False,"{'hint': 0.0, 'scaffold': 0.5, 'encouragement': 0.2421, 'simplify_problem': 0.0025, 'harder_problem': 0.0133, 'break': 0.1087, 'explanation': 0.1333, 'no_action': 0.0}",[],False
22f598b50175,42,50000,1000,52.1,0.0005,128,1024,0.1,0.01,5,3.494246425207912,0.054,0.32887051728138317,0.5329356325291905,0.5151919847214347,0.004632092220933382,0.5797301625430379,0.5780590323594457,0.17282304595606696,0.48442629513972296,0.515573704860277,1.2588905024891686,False,"{'hint': 0.0, 'scaffold': 0.4989, 'encouragement': 0.2508, 'simplify_problem': 0.0888, 'harder_problem': 0.0163, 'break': 0.1448, 'explanation': 0.0004, 'no_action': 0.0}",[],False
b65e21871530,42,50000,1000,47.7,0.0005,128,1024,0.1,0.05,3,3.498999523727154,0.146,0.38350093138849134,0.5628128752008513,0.5276957855047659,0.005242546684469855,0.546370239576227,0.5795000806573044,0.1815238617971991,0.4189975520687026,0.5810024479312974,1.508025759772421,False,"{'hint': 0.0, 'scaffold': 0.4185, 'encouragement': 0.2506, 'simplify_problem': 0.1231, 'harder_problem': 0.1087, 'break': 0.0453, 'explanation': 0.0539, 'no_action': 0.0}",[],False
9ffd1489d4d0,42,50000,1000,66.0,0.0005,128,1024,0.1,0.001,10,3.43394344073507,0.028,0.2542448476067886,0.4813402139629371,0.35282335697399525,0.003596683077746329,0.5539886381821091,0.5900681661200008,0.1826052799314296,0.3795007201152184,0.353516562650024,1.480452960614668,False,"{'hint': 0.0, 'scaffold': 0.3382, 'encouragement': 0.2444, 'simplify_problem': 0.0983, 'harder_problem': 0.0146, 'break': 0.0368, 'explanation': 0.0007, 'no_action': 0.2669}",[],False
3a517ae1c24e,42,50000,1000,53.6,0.0005,128,1024,0.1,0.05,5,3.46973113017222,0.084,0.373356159279238,0.5615179480510417,0.46877280063068355,0.005206430650061059,0.6063082006608591,0.5738325147995923,0.18440136880963853,0.3466706718734355,0.6371082407129268,1.5465043780645469,False,"{'hint': 0.013, 'scaffold': 0.4048, 'encouragement': 0.2088, 'simplify_problem': 0.1294, 'harder_problem': 0.0617, 'break': 0.0084, 'explanation': 0.1706, 'no_action': 0.0032}",[],False
2e38d211d980,42,50000,1000,65.4,0.0005,128,1024,0.1,0.01,10,3.5152012765053304,0.083,0.3672827618834195,0.5558662329501912,0.44882046837700773,0.005093657235183527,0.5858684985279686,0.5759351255668363,0.18208034707493104,0.3499829765075805,0.6493160561574973,1.357939568600285,False,"{'hint': 0.0002, 'scaffold': 0.4357, 'encouragement': 0.2537, 'simplify_problem': 0.087, 'harder_problem': 0.016, 'break': 0.0093, 'explanation': 0.1976, 'no_action': 0.0005}",[],False
cb9181752094,42,50000,1000,47.5,0.0005,128,1024,0.1,0.1,3,3.5476390009379375,0.078,0.34239032878426384,0.540655103783092,0.5165374739326124,0.004788342950115131,0.5252913612879971,0.5738725563929401,0.16801177911578322,0.4826985461972846,0.5163803115863671,1.257066806102979,False,"{'hint': 0.0009, 'scaffold': 0.4955, 'encouragement': 0.2112, 'simplify_problem': 0.057, 'harder_problem': 0.0209, 'break': 0.2145, 'explanation': 0.0, 'no_action': 0.0}",[],False
23e40015df7b,42,50000,1000,53.3,0.0005,128,1024,0.1,0.1,5,3.4075106028923736,0.035,0.30110031912521334,0.5115511711200992,0.30754888066604996,0.004200914879680288,0.5841217770487869,0.5715669467043363,0.17031639517082076,0.4034964895085312,0.48278759026263673,1.6584483916060346,False,"{'hint': 0.0002, 'scaffold': 0.292, 'encouragement': 0.2535, 'simplify_problem': 0.0873, 'harder_problem': 0.0, 'break': 0.0628, 'explanation': 0.1908, 'no_action': 0.1136}",[],False
25da152cfea4,42,50000,1000,65.6,0.0005,128,1024,0.1,0.05,10,3.288391083149583,0.032,0.2922419388703401,0.5069333988551432,0.3638012077294686,0.0041097796093261165,0.6373404297891072,0.5759703707261189,0.1771317604316567,0.4933570771139301,0.4513385889791508,1.7601740159143835,False,"{'hint': 0.0002, 'scaffold': 0.2862, 'encouragement': 0.2445, 'simplify_problem': 0.1872, 'harder_problem': 0.0731, 'break': 0.0616, 'explanation': 0.092, 'no_action': 0.0551}",[],False
91d34783d874,42,50000,1000,47.1,0.0005,128,1024,0.2,0.001,3,3.6443042160288552,0.113,0.4414319644018528,0.6117735820463518,0.5016253824462303,0.006213598279679327,0.4561477297762823,0.5746804816151957,0.1906538184351796,0.2595685873940996,0.7404314126059004,1.0454815532594954,False,"{'hint': 0.0, 'scaffold': 0.4999, 'encouragement': 0.2596, 'simplify_problem': 0.0, 'harder_problem': 0.0009, 'break': 0.0, 'explanation': 0.2396, 'no_action': 0.0}",[],False
91cc46b75c1d,42,50000,1000,52.9,0.0005,128,1024,0.2,0.001,5,3.5605942553788155,0.069,0.3513566329129502,0.5478443848935408,0.5072277165679037,0.0049319120450382085,0.4544271354771535,0.5733187287174033,0.164536240136317,0.49291177766208805,0.507088222337912,1.137837606965492,False,"{'hint': 0.0, 'scaffold': 0.4985, 'encouragement': 0.2419, 'simplify_problem': 0.0157, 'harder_problem': 0.0084, 'break': 0.2353, 'explanation': 0.0002, 'no_action': 0.0}",[],False
69aaa2ba8dc3,42,50000,1000,64.8,0.0005,128,1024,0.1,0.1,10,3.2961043451905496,0.037,0.29139510655065726,0.5069245322510261,0.3351739878041559,0.004112811604373005,0.6279460942349666,0.5791387327829894,0.1807751712209579,0.49240072888924485,0.39311960591922146,1.774996640483252,False,"{'hint': 0.0, 'scaffold': 0.2093, 'encouragement': 0.2382, 'simplify_problem': 0.2283, 'harder_problem': 0.1257, 'break': 0.0259, 'explanation': 0.0581, 'no_action': 0.1145}",[],False
c4bc6bf10ff5,42,50000,1000,46.8,0.0005,128,1024,0.2,0.01,3,3.6230430229181874,0.102,0.4272450244107663,0.600265530012261,0.5003217619530081,0.0059827504700796785,0.4481695105343267,0.5746506871548379,0.1836588837002115,0.29928703036129134,0.7007129696387087,1.1586786428501434,False,"{'hint': 0.0, 'scaffold': 0.498, 'encouragement': 0.2599, 'simplify_problem': 0.0, 'harder_problem': 0.0018, 'break': 0.0394, 'explanation': 0.2009, 'no_action': 0.0}",[],False
d95577b30b15,42,50000,1000,65.1,0.0005,128,1024,0.2,0.001,10,3.335665465136792,0.039,0.3267600569346523,0.5337418814025653,0.5027538382817048,0.004646743133401157,0.5940126470823661,0.5785997418749756,0.1852443160148995,0.3478948210998159,0.509885535900104,1.3674511615681062,False,"{'hint': 0.047, 'scaffold': 0.4921, 'encouragement': 0.2442, 'simplify_problem': 0.1037, 'harder_problem': 0.0178, 'break': 0.0, 'explanation': 0.0, 'no_action': 0.0953}",[],False
d8a5737ba34d,42,50000,1000,53.7,0.0005,128,1024,0.2,0.01,5,3.5924547004647973,0.087,0.3967118409789985,0.5769397978279484,0.5097601768683621,0.005516484341953885,0.5374769649867799,0.5766361733248406,0.18340136856147748,0.33288598669978364,0.666453008573031,1.2908783548828693,False,"{'hint': 0.0007, 'scaffold': 0.4981, 'encouragement': 0.254, 'simplify_problem': 0.0546, 'harder_problem': 0.0114, 'break': 0.0243, 'explanation': 0.1569, 'no_action': 0.0}",[],False
297d272addfa,42,50000,1000,47.7,0.0005,128,1024,0.2,0.05,3,3.2495310356663905,0.013,0.1913792680827293,0.43826493562266267,0.22186,0.0027346020416484026,0.613,0.5713136613867873,0.15881082493721838,0.66774,0.22494,1.7102609683783998,False,"{'hint': 0.0, 'scaffold': 0.1707, 'encouragement': 0.2592, 'simplify_problem': 0.1648, 'harder_problem': 0.0479, 'break': 0.2437, 'explanation': 0.0064, 'no_action': 0.1073}",[],False
f6219db08c17,42,50000,1000,53.1,0.0005,128,1024,0.2,0.05,5,3.3071611685454445,0.01,0.2543707961115193,0.4853482429825757,0.13972000000000004,0.0036762681888466613,0.40014,0.5681926943368083,0.16942553141256023,0.5152999999999999,0.36706,1.5896442843050695,False,"{'hint': 0.0, 'scaffold': 0.1341, 'encouragement': 0.2585, 'simplify_problem': 0.0005, 'harder_problem': 0.0057, 'break': 0.2563, 'explanation': 0.2273, 'no_action': 0.1176}",[],False
f192d35e6e46,42,50000,1000,64.9,0.0005,128,1024,0.2,0.01,10,3.3292618380426586,0.006,0.19927622181388177,0.4470821466696902,0.13126,0.0029109462625889525,0.55168,0.5778512848735592,0.167724813168445,0.55864,0.24857999999999997,1.8461524215865412,False,"{'hint': 0.0004, 'scaffold': 0.0768, 'encouragement': 0.2456, 'simplify_problem': 0.1254, 'harder_problem': 0.0545, 'break': 0.1876, 'explanation': 0.1173, 'no_action': 0.1924}",[],False
30b048d0b81e,42,50000,1000,47.8,0.0005,128,1024,0.2,0.1,3,3.3817891329180085,0.025,0.27479419473322286,0.4960684897234311,0.39318871415356155,0.0038912178941689526,0.5741403796531515,0.5758471487089954,0.17166024751283743,0.3905146720540876,0.39731562418738625,1.5106426971645888,False,"{'hint': 0.0, 'scaffold': 0.3809, 'encouragement': 0.2337, 'simplify_problem': 0.0865, 'harder_problem': 0.013, 'break': 0.0703, 'explanation': 0.0034, 'no_action': 0.2121}",[],False
5c3224ae379a,42,50000,1000,51.1,0.0005,128,1024,0.2,0.1,5,3.4535702911592243,0.134,0.3799090747906911,0.5615277773415155,0.34357828742124225,0.0052171799133377385,0.431532688525906,0.5620571750538157,0.16935019598318454,0.46115102139101816,0.5350162539631577,1.6918160386138499,False,"{'hint': 0.0, 'scaffold': 0.2564, 'encouragement': 0.1542, 'simplify_problem': 0.0537, 'harder_problem': 0.0861, 'break': 0.2532, 'explanation': 0.1925, 'no_action': 0.0038}",[],False
9ec87009c683,42,50000,1000,65.6,0.0005,128,1024,0.2,0.05,10,3.3055404544812053,0.01,0.16081873935601088,0.41616350176130384,0.16159063829787235,0.0022927109270768496,0.5129107746464788,0.5908221425903818,0.18381234342295033,0.35908154489269356,0.2157129427765666,1.513967731509878,False,"{'hint': 0.0, 'scaffold': 0.1513, 'encouragement': 0.2461, 'simplify_problem': 0.08, 'harder_problem': 0.0103, 'break': 0.033, 'explanation': 0.0541, 'no_action': 0.4252}",[],False
47f4179b8e26,42,50000,1000,48.7,0.0005,128,1024,0.3,0.001,3,3.632843928567038,0.106,0.4398078035042028,0.6107276467226755,0.5006235113619917,0.006192277761404168,0.45608026916606587,0.5748035902362739,0.19057409107849094,0.25995353681006167,0.7400464631899383,1.0393537605450003,False,"{'hint': 0.0, 'scaffold': 0.5, 'encouragement': 0.26, 'simplify_problem': 0.0, 'harder_problem': 0.0, 'break': 0.0, 'explanation': 0.2401, 'no_action': 0.0}",[],False
53898caa9a64,42,50000,1000,54.3,0.0005,128,1024,0.3,0.001,5,3.587479911522454,0.066,0.4072089291873512,0.590217552953032,0.4989562640685565,0.005780591097572876,0.4497196635963156,0.5724764639531033,0.18262243983924517,0.3485782939527433,0.6303764517420904,1.3067510429639397,False,"{'hint': 0.018, 'scaffold': 0.4961, 'encouragement': 0.2289, 'simplify_problem': 0.0, 'harder_problem': 0.0014, 'break': 0.1196, 'explanation': 0.1328, 'no_action': 0.003}",[],False
3e7c53290c9e,42,50000,1000,68.7,0.0005,128,1024,0.2,0.1,10,3.1315097724154075,0.008,0.2263350153405164,0.46508826491121785,0.2058,0.003271068627419505,0.6509,0.5679714185158838,0.17112041986782545,0.39548,0.33089999999999997,1.8234609125718828,False,"{'hint': 0.0416, 'scaffold': 0.166, 'encouragement': 0.2009, 'simplify_problem': 0.1671, 'harder_problem': 0.0096, 'break': 0.0275, 'explanation': 0.1553, 'no_action': 0.232}",[],False
90ffd6de992f,42,50000,1000,49.3,0.0005,128,1024,0.3,0.01,3,3.5493408674495566,0.051,0.354610547795985,0.5533197600683626,0.5001332205778717,0.005038520101819417,0.4287000720403426,0.5747702763828476,0.16617354382185998,0.4842912030737213,0.5157087969262787,1.0974009189907359,False,"{'hint': 0.0, 'scaffold': 0.5, 'encouragement': 0.26, 'simplify_problem': 0.0, 'harder_problem': 0.0, 'break': 0.2243, 'explanation': 0.0157, 'no_action': 0.0}",[],False
5eff8ce257aa,42,50000,1000,54.2,0.0005,128,1024,0.3,0.01,5,3.5473799028680553,0.048,0.35137629943477555,0.5495190182445033,0.5002758141798094,0.004964052059897924,0.4271158619585235,0.5746840621120296,0.16318730839881962,0.499719753382977,0.500280246617023,1.0444243475789337,False,"{'hint': 0.0, 'scaffold': 0.4996, 'encouragement': 0.2599, 'simplify_problem': 0.0, 'harder_problem': 0.0007, 'break': 0.2398, 'explanation': 0.0, 'no_action': 0.0}",[],False
22dd60de2c1c,42,50000,1000,67.8,0.0005,128,1024,0.3,0.001,10,3.5215127777826982,0.051,0.32657279435093534,0.5288640819259682,0.4611880541187231,0.0045518651312667835,0.4888070161387209,0.5736366685372591,0.1639167147787299,0.52695126346562,0.46123503263786,1.2240045022705375,False,"{'hint': 0.0118, 'scaffold': 0.4599, 'encouragement': 0.2593, 'simplify_problem': 0.0343, 'harder_problem': 0.0013, 'break': 0.2333, 'explanation': 0.0, 'no_action': 0.0}",[],False
4460b50c655f,42,50000,1000,50.5,0.0005,128,1024,0.3,0.05,3,3.360257887387537,0.059,0.31914134644734177,0.5217631295490505,0.4634053559497926,0.0044100343627860115,0.6405142376546918,0.5770178145684273,0.17482354114640034,0.44296928190956786,0.5570307180904321,1.4449402738683454,False,"{'hint': 0.0, 'scaffold': 0.4308, 'encouragement': 0.2593, 'simplify_problem': 0.1363, 'harder_problem': 0.0198, 'break': 0.0474, 'explanation': 0.1064, 'no_action': 0.0}",[],False
5c6f6306eed4,42,50000,1000,67.7,0.0005,128,1024,0.3,0.01,10,3.4711801971876493,0.042,0.32845122678391114,0.5324796148199301,0.48315889328063244,0.004621206228708104,0.5237618809404703,0.5849702832861575,0.18543100953478475,0.3075737868934467,0.4899049524762381,1.3309256357679184,False,"{'hint': 0.0117, 'scaffold': 0.4813, 'encouragement': 0.2378, 'simplify_problem': 0.0531, 'harder_problem': 0.0018, 'break': 0.0166, 'explanation': 0.0067, 'no_action': 0.1908}",[],False
564329256001,42,50000,1000,54.7,0.0005,128,1024,0.3,0.05,5,3.596431899719043,0.147,0.461909605658071,0.625351206694555,0.5459237111456973,0.006496075532705673,0.4267774033060504,0.5738563150524092,0.19096691055042608,0.26063232225966937,0.7245426095329802,1.3961105869697956,False,"{'hint': 0.0016, 'scaffold': 0.4976, 'encouragement': 0.2016, 'simplify_problem': 0.0199, 'harder_problem': 0.048, 'break': 0.0391, 'explanation': 0.1789, 'no_action': 0.0132}",[],False
611de1288963,42,50000,1000,49.6,0.0005,128,1024,0.3,0.1,3,2.9908691480972593,0.005,0.14714557369529455,0.40937131695557333,0.15706000000000003,0.0021567296683066136,0.64482,0.551889207158399,0.14397983625373859,0.5083,0.15705999999999998,1.5758207729734999,False,"{'hint': 0.0, 'scaffold': 0.1534, 'encouragement': 0.1768, 'simplify_problem': 0.1539, 'harder_problem': 0.0037, 'break': 0.1776, 'explanation': 0.0, 'no_action': 0.3346}",[],False
1f1687b96fc7,42,50000,1000,54.3,0.0005,128,1024,0.3,0.1,5,3.4843775670814185,0.041,0.2998015568598604,0.5102382451028824,0.4269192462873757,0.004178915773550115,0.5467542349124985,0.5736943711630937,0.16495946677234521,0.5533819230307157,0.44661807696928435,1.3794978391131434,False,"{'hint': 0.0, 'scaffold': 0.4125, 'encouragement': 0.2529, 'simplify_problem': 0.0733, 'harder_problem': 0.0143, 'break': 0.2272, 'explanation': 0.0198, 'no_action': 0.0}",[],False
a17b30bf07bc,42,50000,1000,69.2,0.0005,128,1024,0.3,0.05,10,3.2719799195831873,0.012,0.16963153430747116,0.42332763293763775,0.16116000000000003,0.0024358559879479034,0.5873,0.5767408262237053,0.1657503834933864,0.55926,0.2077,1.814724586051428,False,"{'hint': 0.0066, 'scaffold': 0.1283, 'encouragement': 0.2366, 'simplify_problem': 0.1398, 'harder_problem': 0.0329, 'break': 0.1828, 'explanation': 0.0465, 'no_action': 0.2264}",[],False
8659bd51df69,42,50000,1000,49.0,0.0005,128,2048,0.1,0.001,3,3.530166342007896,0.053,0.3374222457441289,0.5383277757528678,0.49038115415549405,0.004740030070714735,0.5047842101048923,0.5712548904323198,0.16614581605056739,0.4901112979421891,0.5050644567219152,1.2586207010294803,False,"{'hint': 0.0048, 'scaffold': 0.4866, 'encouragement': 0.208, 'simplify_problem': 0.0403, 'harder_problem': 0.0037, 'break': 0.2418, 'explanation': 0.0147, 'no_action': 0.0}",[],False
4b63508ca43d,42,50000,1000,55.1,0.0005,128,2048,0.1,0.001,5,3.467442362612019,0.056,0.3331315155840979,0.5331718781705165,0.44520723521243566,0.004638213985107905,0.5788029875252798,0.5788846439629785,0.18039049100974894,0.38595542740433714,0.5433411425482069,1.5142992329925438,False,"{'hint': 0.0, 'scaffold': 0.433, 'encouragement': 0.2573, 'simplify_problem': 0.0903, 'harder_problem': 0.0085, 'break': 0.0383, 'explanation': 0.1018, 'no_action': 0.0707}",[],False
1aac3ff44ae4,42,50000,1000,68.5,0.0005,128,1024,0.3,0.1,10,3.0899036571604017,0.002,0.13267786073337043,0.3988434099911607,0.02032,0.0019461715290183625,0.60882,0.5703824116224755,0.16811330891711335,0.5501400000000001,0.11312,1.8039254329750558,False,"{'hint': 0.1196, 'scaffold': 0.0, 'encouragement': 0.2432, 'simplify_problem': 0.163, 'harder_problem': 0.0203, 'break': 0.1439, 'explanation': 0.0928, 'no_action': 0.2171}",[],False
dd8364253dab,42,50000,1000,49.8,0.0005,128,2048,0.1,0.01,3,3.4925345755569186,0.088,0.3217239213769094,0.5223694465751312,0.4660540698396404,0.004424567991723038,0.5543467371922021,0.5764962519165736,0.169110192524827,0.5309851535733605,0.4681933842239186,1.4151040959452204,False,"{'hint': 0.0008, 'scaffold': 0.4215, 'encouragement': 0.2434, 'simplify_problem': 0.1069, 'harder_problem': 0.0442, 'break': 0.1807, 'explanation': 0.0025, 'no_action': 0.0}",[],False
e330222de8b3,42,50000,1000,68.1,0.0005,128,2048,0.1,0.001,10,3.458910602819441,0.036,0.301849727807814,0.5135061029039147,0.4562263768115942,0.004241376420426839,0.5716429557596494,0.580160981688059,0.174946787295348,0.41094903655681614,0.45646997618904694,1.4319612197362213,False,"{'hint': 0.001, 'scaffold': 0.4468, 'encouragement': 0.2489, 'simplify_problem': 0.0847, 'harder_problem': 0.0097, 'break': 0.0774, 'explanation': 0.0, 'no_action': 0.1315}",[],False
125da718e084,42,50000,1000,55.1,0.0005,128,2048,0.1,0.01,5,3.357636449036469,0.072,0.2987924743787857,0.507182666721015,0.43816734820734826,0.004120125682302652,0.6162723138260573,0.5769572306018559,0.17178964190926319,0.5561076272714522,0.44084707390860095,1.469333896087867,False,"{'hint': 0.0, 'scaffold': 0.3879, 'encouragement': 0.2474, 'simplify_problem': 0.1638, 'harder_problem': 0.0513, 'break': 0.1449, 'explanation': 0.0016, 'no_action': 0.003}",[],False
39bbe366d6b3,42,50000,1000,50.5,0.0005,128,2048,0.1,0.05,3,3.2955309028160444,0.095,0.2999685603923342,0.5068788376222952,0.37558420370570994,0.0041169253795671976,0.5946308993945226,0.5742600007195836,0.16994478244941685,0.6252255503428366,0.37461405830225747,1.5927579249966697,False,"{'hint': 0.0, 'scaffold': 0.2286, 'encouragement': 0.2412, 'simplify_problem': 0.2185, 'harder_problem': 0.146, 'break': 0.1655, 'explanation': 0.0, 'no_action': 0.0002}",[],False
fea481f176eb,42,50000,1000,55.7,0.0005,128,2048,0.1,0.05,5,3.5169309251496434,0.082,0.36595616703721817,0.5570271164794278,0.4879701252186338,0.005116702039516659,0.577473814911982,0.5750478234897488,0.18089783092746653,0.37690505277071273,0.6141830052270042,1.4996320064127628,False,"{'hint': 0.0, 'scaffold': 0.4544, 'encouragement': 0.2252, 'simplify_problem': 0.0901, 'harder_problem': 0.0334, 'break': 0.0616, 'explanation': 0.1264, 'no_action': 0.0089}",[],False
58b57976f366,42,50000,1000,68.8,0.0005,128,2048,0.1,0.01,10,3.4823749574608653,0.05,0.3326743641842709,0.5346653770364943,0.5166092095796073,0.004668399685535098,0.592094196804037,0.5794888503365754,0.1763336614479085,0.42130241499459326,0.5362849933918059,1.4112592066530012,False,"{'hint': 0.0, 'scaffold': 0.4964, 'encouragement': 0.2439, 'simplify_problem': 0.0927, 'harder_problem': 0.0166, 'break': 0.0847, 'explanation': 0.0233, 'no_action': 0.0424}",[],False
166ee8165562,42,50000,1000,50.7,0.0005,128,2048,0.1,0.1,3,3.1659179300395737,0.089,0.30082296350864085,0.5063237096260007,0.3545138440119305,0.00410086259132841,0.633966117986303,0.56884325521874,0.18759073554479253,0.46087148063598865,0.4058031959629941,1.7931559599666613,False,"{'hint': 0.1333, 'scaffold': 0.2659, 'encouragement': 0.183, 'simplify_problem': 0.2226, 'harder_problem': 0.0887, 'break': 0.0552, 'explanation': 0.0512, 'no_action': 0.0}",[],False
41af3d2b0b3b,42,50000,1000,57.2,0.0005,128,2048,0.1,0.1,5,3.0783880715683654,0.008,0.1764064046179749,0.4290705099903032,0.16168000000000002,0.0025507135290012114,0.66362,0.5617231910233218,0.154813002245285,0.6432,0.18162,1.7590719513953714,False,"{'hint': 0.0, 'scaffold': 0.1185, 'encouragement': 0.2343, 'simplify_problem': 0.2229, 'harder_problem': 0.0433, 'break': 0.186, 'explanation': 0.0199, 'no_action': 0.1752}",[],False
73cb1b8a5f93,42,50000,1000,71.2,0.0005,128,2048,0.1,0.05,10,3.4782549766096946,0.136,0.3786949780618415,0.5642170552176986,0.5870197298756732,0.00526628351398268,0.5794506816359262,0.57975708440832,0.18416799611044116,0.39172012830793906,0.5932437850842021,1.432232349089166,False,"{'hint': 0.0043, 'scaffold': 0.4714, 'encouragement': 0.2179, 'simplify_problem': 0.1389, 'harder_problem': 0.1152, 'break': 0.0349, 'explanation': 0.0066, 'no_action': 0.0108}",[],False
fc4d850f271d,42,50000,1000,51.5,0.0005,128,2048,0.2,0.001,3,3.4538170916999706,0.054,0.32429332379921255,0.5296861728203424,0.5175572430800973,0.004567045785893581,0.5988069501161022,0.5784854006912877,0.17422311928608689,0.4824645688205621,0.5175354311794379,1.2640274713114126,False,"{'hint': 0.0, 'scaffold': 0.4991, 'encouragement': 0.2522, 'simplify_problem': 0.1016, 'harder_problem': 0.0184, 'break': 0.1287, 'explanation': 0.0, 'no_action': 0.0}",[],False
cbf078a987fc,42,50000,1000,58.7,0.0005,128,2048,0.2,0.001,5,3.4271231030483618,0.057,0.2822095369381029,0.49608301424538354,0.40712049088154917,0.003895794399157774,0.5846049100885098,0.5748035948350302,0.1650320167533232,0.5882694541231126,0.4111698506147623,1.415766020263494,False,"{'hint': 0.0, 'scaffold': 0.3839, 'encouragement': 0.2471, 'simplify_problem': 0.1205, 'harder_problem': 0.023, 'break': 0.2206, 'explanation': 0.0043, 'no_action': 0.0006}",[],False
27bfb35e1169,42,50000,1000,71.9,0.0005,128,2048,0.1,0.1,10,3.403616435631512,0.068,0.31958588634850954,0.523762023324648,0.44132980417492185,0.004450061872409898,0.5960591133004927,0.5806599613024502,0.18015655979056983,0.44809563859185386,0.45446353478313106,1.6509422818561568,False,"{'hint': 0.0016, 'scaffold': 0.3552, 'encouragement': 0.2368, 'simplify_problem': 0.1655, 'harder_problem': 0.0859, 'break': 0.0458, 'explanation': 0.0133, 'no_action': 0.0959}",[],False
bfc9a782540d,42,50000,1000,51.7,0.0005,128,2048,0.2,0.01,3,3.4847717670704994,0.059,0.3294754855185726,0.5322969002258373,0.5190688327486275,0.004620601231140017,0.5823755556445477,0.5784035824584953,0.1734866820658321,0.48101798085779507,0.518982019142205,1.2627868407232585,False,"{'hint': 0.0, 'scaffold': 0.4993, 'encouragement': 0.2533, 'simplify_problem': 0.0921, 'harder_problem': 0.0197, 'break': 0.1356, 'explanation': 0.0, 'no_action': 0.0}",[],False
