probe_id,action,Q_hat,V_s,A_hat,prob,logit,ppo_action,dqn_action,harder_available
77,hint,0.8589693993983758,4.576343059539795,-3.717373660141419,0.07638124376535416,-2.5720181465148926,encouragement,scaffold,1
77,scaffold,1.1430937913183326,4.576343059539795,-3.4332492682214624,0.06885898858308792,-2.675694465637207,encouragement,scaffold,1
77,encouragement,1.1644195854692723,4.576343059539795,-3.4119234740705227,0.31260305643081665,-1.1628210544586182,encouragement,scaffold,1
77,simplify_problem,1.0363750326567653,4.576343059539795,-3.5399680268830296,0.17991724610328674,-1.715258240699768,encouragement,scaffold,1
77,harder_problem,0.9704735422629375,4.576343059539795,-3.6058695172768576,0.0164180938154459,-4.109371185302734,encouragement,scaffold,1
77,break,1.042093467117932,4.576343059539795,-3.5342495924218627,0.16662102937698364,-1.792033314704895,encouragement,scaffold,1
77,explanation,1.0902786127102668,4.576343059539795,-3.486064446829528,0.06849924474954605,-2.6809325218200684,encouragement,scaffold,1
77,no_action,0.9199096541407008,4.576343059539795,-3.656433405399094,0.11070108413696289,-2.2009215354919434,encouragement,scaffold,1
78,hint,0.9851047026111878,4.237926959991455,-3.2528222573802674,0.09912271797657013,-2.311396598815918,simplify_problem,scaffold,1
78,scaffold,0.8468254416478374,4.237926959991455,-3.3911015183436177,0.09321464598178864,-2.3728504180908203,simplify_problem,scaffold,1
78,encouragement,0.900681528115926,4.237926959991455,-3.3372454318755294,0.23432742059230804,-1.4510358572006226,simplify_problem,scaffold,1
78,simplify_problem,1.2732541661332393,4.237926959991455,-2.964672793858216,0.25799494981765747,-1.3548152446746826,simplify_problem,scaffold,1
78,harder_problem,0.9082142129540471,4.237926959991455,-3.3297127470374077,0.015151578933000565,-4.189650535583496,simplify_problem,scaffold,1
78,break,1.1058964118641064,4.237926959991455,-3.1320305481273487,0.1542038470506668,-1.8694798946380615,simplify_problem,scaffold,1
78,explanation,1.05449736385451,4.237926959991455,-3.183429596136945,0.07544951885938644,-2.584291458129883,simplify_problem,scaffold,1
78,no_action,0.666659588269412,4.237926959991455,-3.571267371722043,0.07053527235984802,-2.651642322540283,simplify_problem,scaffold,1
79,hint,1.103371250886984,4.372038841247559,-3.2686675903605744,0.05025165528059006,-2.9907116889953613,encouragement,scaffold,1
79,scaffold,1.2883250917428832,4.372038841247559,-3.0837137495046756,0.06918152421712875,-2.6710214614868164,encouragement,scaffold,1
79,encouragement,1.0120662682235455,4.372038841247559,-3.359972573024013,0.3770391345024109,-0.975406289100647,encouragement,scaffold,1
79,harder_problem,0.7589244221883801,4.372038841247559,-3.6131144190591784,0.027405090630054474,-3.5970265865325928,encouragement,scaffold,1
79,break,0.8612972829420201,4.372038841247559,-3.5107415583055386,0.19874057173728943,-1.6157549619674683,encouragement,scaffold,1
79,explanation,1.070474850157841,4.372038841247559,-3.3015639910897177,0.06642317026853561,-2.7117092609405518,encouragement,scaffold,1
79,no_action,1.264849703630281,4.372038841247559,-3.1071891376172776,0.2109588235616684,-1.5560922622680664,encouragement,scaffold,1
80,hint,0.7295891642621659,4.246987342834473,-3.5173981785723067,0.04188213124871254,-3.172895908355713,encouragement,scaffold,1
80,scaffold,0.9658242817189966,4.246987342834473,-3.281163061115476,0.06511003524065018,-2.7316765785217285,encouragement,scaffold,1
80,encouragement,1.1929316483624293,4.246987342834473,-3.0540556944720434,0.3391106426715851,-1.0814287662506104,encouragement,scaffold,1
80,harder_problem,0.7226929685005696,4.246987342834473,-3.524294374333903,0.04695875570178032,-3.058485507965088,encouragement,scaffold,1
80,break,0.6933555591996619,4.246987342834473,-3.5536317836348106,0.19368617236614227,-1.6415159702301025,encouragement,scaffold,1
80,explanation,0.8586057177044815,4.246987342834473,-3.388381625129991,0.05921594426035881,-2.826564311981201,encouragement,scaffold,1
80,no_action,0.8300005695098533,4.246987342834473,-3.416986773324619,0.2540362775325775,-1.3702781200408936,encouragement,scaffold,1
81,hint,0.7212667625001605,3.952146291732788,-3.2308795292326273,0.09871651232242584,-2.3155031204223633,simplify_problem,scaffold,1
81,scaffold,0.6699224858249317,3.952146291732788,-3.282223805907856,0.16481080651283264,-1.8029571771621704,simplify_problem,scaffold,1
81,encouragement,0.6345590799013937,3.952146291732788,-3.3175872118313943,0.1581878513097763,-1.843972086906433,simplify_problem,scaffold,1
81,simplify_problem,1.000897972084038,3.952146291732788,-2.95124831964875,0.3220887780189514,-1.1329281330108643,simplify_problem,scaffold,1
81,harder_problem,0.8993208840194072,3.952146291732788,-3.0528254077133807,0.009873350150883198,-4.617916107177734,simplify_problem,scaffold,1
81,break,0.8415172351906939,3.952146291732788,-3.110629056542094,0.12356928735971451,-2.0909533500671387,simplify_problem,scaffold,1
81,explanation,0.9931379284502552,3.952146291732788,-2.959008363282533,0.08751309663057327,-2.435966968536377,simplify_problem,scaffold,1
81,no_action,0.6693100044986868,3.952146291732788,-3.282836287234101,0.03524039313197136,-3.34556245803833,simplify_problem,scaffold,1
82,hint,0.7719169989132011,3.7457737922668457,-2.9738567933536446,0.05455457419157028,-2.9085536003112793,encouragement,scaffold,1
82,scaffold,0.6248596632258502,3.7457737922668457,-3.1209141290409956,0.14243711531162262,-1.9488545656204224,encouragement,scaffold,1
82,encouragement,1.0991559278659633,3.7457737922668457,-2.6466178644008824,0.25054290890693665,-1.384124994277954,encouragement,scaffold,1
82,simplify_problem,0.976588607082252,3.7457737922668457,-2.7691851851845937,0.08373730629682541,-2.4800705909729004,encouragement,scaffold,1
82,harder_problem,0.9692161016850664,3.7457737922668457,-2.7765576905817793,0.0423092357814312,-3.162749767303467,encouragement,scaffold,1
82,break,0.6927016934501293,3.7457737922668457,-3.0530720988167164,0.19141139090061188,-1.6533302068710327,encouragement,scaffold,1
82,explanation,1.0257062437879119,3.7457737922668457,-2.7200675484789336,0.081044502556324,-2.512756824493408,encouragement,scaffold,1
82,no_action,0.8056618190004945,3.7457737922668457,-2.940111973266351,0.1539628505706787,-1.8710438013076782,encouragement,scaffold,1
83,hint,0.6381441935200247,3.974111795425415,-3.3359676019053905,0.025984475389122963,-3.6502561569213867,no_action,scaffold,1
83,scaffold,0.7491039738952182,3.974111795425415,-3.225007821530197,0.09981557726860046,-2.3044309616088867,no_action,scaffold,1
83,encouragement,0.5952154427350144,3.974111795425415,-3.3788963526904006,0.3176310658454895,-1.1468647718429565,no_action,scaffold,1
83,simplify_problem,0.9789271766492756,3.974111795425415,-2.9951846187761393,0.025389809161424637,-3.673407554626465,no_action,scaffold,1
83,harder_problem,0.6186993105514746,3.974111795425415,-3.3554124848739404,0.10486830770969391,-2.25504994392395,no_action,scaffold,1
83,explanation,0.716278039512785,3.974111795425415,-3.25783375591263,0.06684033572673798,-2.705448627471924,no_action,scaffold,1
83,no_action,0.8027986660527591,3.974111795425415,-3.171313129372656,0.35947051644325256,-1.0231231451034546,no_action,scaffold,1
84,hint,0.7476789715292422,4.10408353805542,-3.3564045665261775,0.026109615340828896,-3.645451545715332,no_action,scaffold,1
84,scaffold,0.761637153587283,4.10408353805542,-3.342446384468137,0.08021435141563416,-2.52305269241333,no_action,scaffold,1
84,encouragement,0.8367256929559979,4.10408353805542,-3.267357845099422,0.33046579360961914,-1.1072520017623901,no_action,scaffold,1
84,harder_problem,0.7114798072480597,4.10408353805542,-3.39260373080736,0.1143907681107521,-2.1681346893310547,no_action,scaffold,1
84,explanation,0.7745132958040729,4.10408353805542,-3.329570242251347,0.06115277111530304,-2.794379949569702,no_action,scaffold,1
84,no_action,0.8208308897857115,4.10408353805542,-3.283252648269708,0.38766661286354065,-0.9476094245910645,no_action,scaffold,1
85,hint,0.7401835816993102,4.177001953125,-3.43681837142569,0.020325446501374245,-3.8958816528320312,no_action,explanation,1
85,encouragement,0.8710779078317947,4.177001953125,-3.3059240452932053,0.3444952070713043,-1.0656750202178955,no_action,explanation,1
85,harder_problem,0.6407957628240324,4.177001953125,-3.536206190300968,0.1297706812620163,-2.0419864654541016,no_action,explanation,1
85,explanation,0.9109671138979789,4.177001953125,-3.266034839227021,0.061715032905340195,-2.7852277755737305,no_action,explanation,1
85,no_action,0.778523962981374,4.177001953125,-3.398477990143626,0.4436936676502228,-0.8126208186149597,no_action,explanation,1
86,scaffold,0.6795892910530209,4.275536060333252,-3.595946769280231,0.07081826776266098,-2.6476383209228516,encouragement,scaffold,1
86,encouragement,0.7513391721153942,4.275536060333252,-3.524196888217858,0.3168524205684662,-1.1493191719055176,encouragement,scaffold,1
86,simplify_problem,0.8319156248071718,4.275536060333252,-3.44362043552608,0.024884596467018127,-3.6935062408447266,encouragement,scaffold,1
86,harder_problem,0.4719547893519225,4.275536060333252,-3.8035812709813293,0.06386034935712814,-2.751056671142578,encouragement,scaffold,1
86,break,0.6485473361513333,4.275536060333252,-3.6269887241819188,0.16130861639976501,-1.8244359493255615,encouragement,scaffold,1
86,explanation,0.7145463167471189,4.275536060333252,-3.5609897435861333,0.055959973484277725,-2.8831186294555664,encouragement,scaffold,1
86,no_action,0.659390898278836,4.275536060333252,-3.616145162054416,0.30631572008132935,-1.1831389665603638,encouragement,scaffold,1
87,hint,0.8030992180062918,3.976731061935425,-3.173631843929133,0.018036702647805214,-4.015346527099609,no_action,scaffold,1
87,scaffold,0.6663950224051596,3.976731061935425,-3.3103360395302652,0.06146370247006416,-2.789308547973633,no_action,scaffold,1
87,encouragement,0.787023845269736,3.976731061935425,-3.189707216665689,0.3006080687046051,-1.2019479274749756,no_action,scaffold,1
87,simplify_problem,0.9029638995451007,3.976731061935425,-3.073767162390324,0.016498811542987823,-4.104466915130615,no_action,scaffold,1
87,harder_problem,0.665058225915041,3.976731061935425,-3.3116728360203838,0.0708572119474411,-2.6470885276794434,no_action,scaffold,1
87,break,0.7138858371999032,3.976731061935425,-3.2628452247355217,0.17051850259304047,-1.7689114809036255,no_action,scaffold,1
87,no_action,0.6983937995307441,3.976731061935425,-3.2783372624046807,0.3620169758796692,-1.016064167022705,no_action,scaffold,1
88,hint,0.5364537485678849,3.944577217102051,-3.408123468534166,0.018312225118279457,-4.000186443328857,no_action,scaffold,1
88,scaffold,0.43395996456770125,3.944577217102051,-3.5106172525343498,0.05112719535827637,-2.9734387397766113,no_action,scaffold,1
88,encouragement,0.6302910027725084,3.944577217102051,-3.3142862143295426,0.2933690547943115,-1.2263238430023193,no_action,scaffold,1
88,simplify_problem,0.6549298041148267,3.944577217102051,-3.289647412987224,0.015736671164631844,-4.151761531829834,no_action,scaffold,1
88,harder_problem,0.33343983307895636,3.944577217102051,-3.6111373840230945,0.07818832248449326,-2.5486350059509277,no_action,scaffold,1
88,break,0.4448360540322814,3.944577217102051,-3.4997411630697695,0.1693813055753708,-1.7756028175354004,no_action,scaffold,1
88,no_action,0.45898206770167,3.944577217102051,-3.485595149400381,0.37388524413108826,-0.983806312084198,no_action,scaffold,1
89,hint,0.5119807923900567,4.053455352783203,-3.5414745603931466,0.020976552739739418,-3.8643500804901123,no_action,scaffold,1
89,scaffold,0.6886071680894671,4.053455352783203,-3.364848184693736,0.04018012434244156,-3.2143828868865967,no_action,scaffold,1
89,encouragement,0.5092035135342678,4.053455352783203,-3.5442518392489353,0.3069661259651184,-1.1810179948806763,no_action,scaffold,1
89,simplify_problem,0.6265536041688182,4.053455352783203,-3.4269017486143847,0.019379012286663055,-3.9435646533966064,no_action,scaffold,1
89,harder_problem,0.4714147697808717,4.053455352783203,-3.5820405830023314,0.054029952734708786,-2.9182167053222656,no_action,scaffold,1
89,break,0.3483366597265134,4.053455352783203,-3.70511869305669,0.17047762870788574,-1.769151210784912,no_action,scaffold,1
89,explanation,0.6041158758952823,4.053455352783203,-3.449339476887921,0.04239002987742424,-3.160842180252075,no_action,scaffold,1
89,no_action,0.6899011240977415,4.053455352783203,-3.3635542286854614,0.34560057520866394,-1.062471628189087,no_action,scaffold,1
90,hint,0.44842947680623346,4.027674674987793,-3.5792451981815594,0.026000820100307465,-3.649627208709717,encouragement,scaffold,1
90,scaffold,0.3756009342082754,4.027674674987793,-3.6520737407795174,0.03965200111269951,-3.227613925933838,encouragement,scaffold,1
90,encouragement,0.6016109713734068,4.027674674987793,-3.4260637036143864,0.3226906955242157,-1.1310609579086304,encouragement,scaffold,1
90,simplify_problem,0.5586095950642942,4.027674674987793,-3.4690650799234986,0.026451487094163895,-3.6324429512023926,encouragement,scaffold,1
90,harder_problem,0.5284693842664947,4.027674674987793,-3.4992052907212985,0.04201824218034744,-3.169651508331299,encouragement,scaffold,1
90,break,0.46527828835800683,4.027674674987793,-3.562396386629786,0.18210628628730774,-1.7031646966934204,encouragement,scaffold,1
90,explanation,0.5838060687535704,4.027674674987793,-3.4438686062342225,0.04368676245212555,-3.1307101249694824,encouragement,scaffold,1
90,no_action,0.4112185111112535,4.027674674987793,-3.6164561638765393,0.3173937201499939,-1.14761221408844,encouragement,scaffold,1
91,hint,0.40139369786336,4.233537673950195,-3.832143976086835,0.033035531640052795,-3.4101715087890625,no_action,scaffold,1
91,scaffold,0.2667954363611523,4.233537673950195,-3.966742237589043,0.07247808575630188,-2.6244709491729736,no_action,scaffold,1
91,simplify_problem,0.5611838586245861,4.233537673950195,-3.672353815325609,0.03277995437383652,-3.417937994003296,no_action,scaffold,1
91,harder_problem,0.31528093419521386,4.233537673950195,-3.9182567397549812,0.10038140416145325,-2.2987782955169678,no_action,scaffold,1
91,break,0.4846443683999813,4.233537673950195,-3.748893305550214,0.23454336822032928,-1.4501147270202637,no_action,scaffold,1
91,explanation,0.5484382918170969,4.233537673950195,-3.6850993821330986,0.06651497632265091,-2.7103281021118164,no_action,scaffold,1
91,no_action,0.3611366372980942,4.233537673950195,-3.872401036652101,0.460266649723053,-0.7759492993354797,no_action,scaffold,1
92,hint,0.4054677332807691,3.8473050594329834,-3.441837326152214,0.021204153075814247,-3.85355806350708,no_action,scaffold,1
92,scaffold,0.41883244537990716,3.8473050594329834,-3.428472614053076,0.08783595263957977,-2.432284355163574,no_action,scaffold,1
92,simplify_problem,0.44293947497554936,3.8473050594329834,-3.404365584457434,0.015789320692420006,-4.148421287536621,no_action,scaffold,1
92,harder_problem,0.4532466809323387,3.8473050594329834,-3.394058378500645,0.259120911359787,-1.3504605293273926,no_action,scaffold,1
92,break,0.41082121752882605,3.8473050594329834,-3.4364838419041575,0.18224431574344635,-1.7024071216583252,no_action,scaffold,1
92,no_action,0.44177923272754044,3.8473050594329834,-3.405525826705443,0.43380531668663025,-0.835159420967102,no_action,scaffold,1
93,scaffold,0.25704277434809386,3.67889666557312,-3.4218538912250263,0.10546854138374329,-2.249342679977417,no_action,scaffold,1
93,simplify_problem,0.43628960279497475,3.67889666557312,-3.2426070627781454,0.015870416536927223,-4.143298625946045,no_action,scaffold,1
93,harder_problem,0.33882652488858733,3.67889666557312,-3.340070140684533,0.24042512476444244,-1.4253466129302979,no_action,scaffold,1
93,break,0.3345118936708172,3.67889666557312,-3.3443847719023028,0.19906549155712128,-1.614121437072754,no_action,scaffold,1
93,no_action,0.29995470698585985,3.67889666557312,-3.3789419585872604,0.4391705095767975,-0.8228675723075867,no_action,scaffold,1
94,hint,0.19346463944913836,3.6297359466552734,-3.4362713072061353,0.03110920637845993,-3.4702513217926025,no_action,scaffold,1
94,scaffold,0.41021610842403494,3.6297359466552734,-3.2195198382312387,0.09404358267784119,-2.363996982574463,no_action,scaffold,1
94,encouragement,0.4505577441448382,3.6297359466552734,-3.1791782025104354,0.28065866231918335,-1.270616054534912,no_action,scaffold,1
94,simplify_problem,0.2846172565391838,3.6297359466552734,-3.34511869011609,0.025369873270392418,-3.6741926670074463,no_action,scaffold,1
94,harder_problem,0.3521989869419065,3.6297359466552734,-3.277536959713367,0.13974294066429138,-1.9679505825042725,no_action,scaffold,1
94,explanation,0.38221213789369335,3.6297359466552734,-3.24752380876158,0.06237407401204109,-2.7746055126190186,no_action,scaffold,1
94,no_action,0.28243955703288826,3.6297359466552734,-3.347296389622385,0.3667016625404358,-1.0032066106796265,no_action,scaffold,1
95,hint,0.2658969245342909,3.5008509159088135,-3.2349539913745224,0.024517808109521866,-3.70835542678833,no_action,scaffold,1
95,scaffold,0.3470742232909779,3.5008509159088135,-3.1537766926178357,0.06674649566411972,-2.7068533897399902,no_action,scaffold,1
95,encouragement,0.2083336012316842,3.5008509159088135,-3.2925173146771294,0.32435283064842224,-1.1259231567382812,no_action,scaffold,1
95,simplify_problem,0.2949947494240859,3.5008509159088135,-3.2058561664847276,0.018724050372838974,-3.9779462814331055,no_action,scaffold,1
95,harder_problem,0.261337393365041,3.5008509159088135,-3.2395135225437723,0.11079534888267517,-2.200070381164551,no_action,scaffold,1
95,no_action,0.17187481251957937,3.5008509159088135,-3.328976103389234,0.4548633396625519,-0.7877581119537354,no_action,scaffold,1
96,hint,0.20818313160780205,3.280484437942505,-3.072301306334703,0.02402956597507,-3.7284703254699707,no_action,encouragement,1
96,encouragement,0.28155394552376584,3.280484437942505,-2.998930492418739,0.33889323472976685,-1.0820701122283936,no_action,encouragement,1
96,simplify_problem,0.15612057581494443,3.280484437942505,-3.1243638621275602,0.017084341496229172,-4.0695929527282715,no_action,encouragement,1
96,harder_problem,0.28003233368612934,3.280484437942505,-3.0004521042563757,0.11160143464803696,-2.192821502685547,no_action,encouragement,1
96,no_action,0.2212556379861984,3.280484437942505,-3.0592287999563066,0.5083914399147034,-0.676503598690033,no_action,encouragement,1
97,hint,0.1789166109780561,3.4227583408355713,-3.243841729857515,0.026433482766151428,-3.6331238746643066,no_action,scaffold,1
97,scaffold,0.112476140902534,3.4227583408355713,-3.310282199933037,0.03681435436010361,-3.3018674850463867,no_action,scaffold,1
97,encouragement,0.14570481713223474,3.4227583408355713,-3.2770535237033367,0.27876782417297363,-1.2773759365081787,no_action,scaffold,1
97,simplify_problem,0.18546182224385288,3.4227583408355713,-3.2372965185917186,0.021301526576280594,-3.8489766120910645,no_action,scaffold,1
97,harder_problem,0.08397187847227365,3.4227583408355713,-3.3387864623632977,0.055372707545757294,-2.8936684131622314,no_action,scaffold,1
97,break,0.13319345704654834,3.4227583408355713,-3.289564883789023,0.20049433410167694,-1.6069692373275757,no_action,scaffold,1
97,explanation,0.2662421137851565,3.4227583408355713,-3.156516227050415,0.040011025965213776,-3.218600034713745,no_action,scaffold,1
97,no_action,0.15005408866578432,3.4227583408355713,-3.272704252169787,0.3408047556877136,-1.076445460319519,no_action,scaffold,1
98,hint,0.11596785483830185,3.3876724243164062,-3.2717045694781044,0.03019459918141365,-3.500092029571533,no_action,scaffold,1
98,scaffold,0.26350778657454027,3.3876724243164062,-3.124164637741866,0.05881080403923988,-2.8334295749664307,no_action,scaffold,1
98,encouragement,0.21490976253880012,3.3876724243164062,-3.172762661777606,0.29401737451553345,-1.224116325378418,no_action,scaffold,1
98,simplify_problem,0.07077104650568614,3.3876724243164062,-3.31690137781072,0.02131166122853756,-3.8485007286071777,no_action,scaffold,1
98,harder_problem,0.011191384619829454,3.3876724243164062,-3.3764810396965768,0.11969035863876343,-2.122847080230713,no_action,scaffold,1
98,explanation,0.08745701725881355,3.3876724243164062,-3.3002154070575926,0.05133283883333206,-2.9694244861602783,no_action,scaffold,1
98,no_action,0.01753789077596627,3.3876724243164062,-3.37013453354044,0.42464229464530945,-0.8565080165863037,no_action,scaffold,1
99,hint,0.07962338105142715,3.2867329120635986,-3.2071095310121716,0.025482751429080963,-3.6697535514831543,no_action,scaffold,1
99,scaffold,0.11563620614547512,3.2867329120635986,-3.1710967059181234,0.05317505821585655,-2.9341659545898438,no_action,scaffold,1
99,encouragement,0.0869348135404063,3.2867329120635986,-3.199798098523192,0.2875637710094452,-1.2463107109069824,no_action,scaffold,1
99,harder_problem,0.1459451372697388,3.2867329120635986,-3.1407877747938597,0.12914274632930756,-2.046837091445923,no_action,scaffold,1
99,explanation,0.019855316765227223,3.2867329120635986,-3.2668775952983715,0.048454076051712036,-3.0271389484405518,no_action,scaffold,1
99,no_action,0.06619685956509291,3.2867329120635986,-3.2205360524985056,0.4561815857887268,-0.7848643660545349,no_action,scaffold,1
