config_id,label,seed,train_timesteps,use_checkpoints,selection,val_learning_gain,elapsed_seconds,learning_rate,batch_size,buffer_size,target_update_interval,exploration_fraction,exploration_final_eps,net_arch,learning_gain,final_knowledge,success_rate,adaptation_accuracy,mean_episode_reward
08b02089e6,final_eps_0.01,100,50000,False,final@50000,,21.9,0.0005,64,100000,2000,0.3,0.01,"[64, 64]",0.5330252819988732,0.673942924063322,0.288,0.6406878880031488,3.122874515858742
08b02089e6,final_eps_0.01,200,50000,False,final@50000,,22.2,0.0005,64,100000,2000,0.3,0.01,"[64, 64]",0.6139371830971931,0.7291891845013893,0.458,0.7547905092707887,2.7265979006074303
08b02089e6,final_eps_0.01,314,50000,False,final@50000,,22.1,0.0005,64,100000,2000,0.3,0.01,"[64, 64]",0.3108757450183443,0.5240686084324384,0.03,0.39880000000000004,3.3214795529999437
3b8dbfb935,target_upd_500,42,50000,False,final@50000,,21.8,0.0005,64,100000,500,0.3,0.05,"[64, 64]",0.3673450791763713,0.5657539344920293,0.044,0.4340858265925177,3.3263412909788777
3b8dbfb935,target_upd_500,0,50000,False,final@50000,,22.0,0.0005,64,100000,500,0.3,0.05,"[64, 64]",0.2939091946006095,0.5215730241270898,0.01,0.32415999999999995,3.0915322657803928
3b8dbfb935,target_upd_500,1,50000,False,final@50000,,21.9,0.0005,64,100000,500,0.3,0.05,"[64, 64]",0.4523715602209138,0.6238190799471431,0.112,0.49473125110913935,3.6145586307330366
3b8dbfb935,target_upd_500,7,50000,False,final@50000,,22.1,0.0005,64,100000,500,0.3,0.05,"[64, 64]",0.6430280716213188,0.7553707724154899,0.456,0.871019871668446,2.949817271902525
3b8dbfb935,target_upd_500,13,50000,False,final@50000,,22.6,0.0005,64,100000,500,0.3,0.05,"[64, 64]",0.3147997478945158,0.5310906403103675,0.036,0.5109600000000001,3.225456519103329
3b8dbfb935,target_upd_500,21,50000,False,final@50000,,22.8,0.0005,64,100000,500,0.3,0.05,"[64, 64]",0.30518495633423537,0.5232986823116135,0.04,0.3489712015503876,3.321800840468499
3b8dbfb935,target_upd_500,99,50000,False,final@50000,,22.5,0.0005,64,100000,500,0.3,0.05,"[64, 64]",0.41032442132696645,0.5937368651794954,0.066,0.47376096279386437,3.54279884368021
3b8dbfb935,target_upd_500,100,50000,False,final@50000,,22.4,0.0005,64,100000,500,0.3,0.05,"[64, 64]",0.5998678383426563,0.7229706019950475,0.346,0.6739199897162023,3.2207343502190233
3b8dbfb935,target_upd_500,200,50000,False,final@50000,,22.9,0.0005,64,100000,500,0.3,0.05,"[64, 64]",0.5233294101850915,0.6690555820345819,0.278,0.5800226462873492,3.5043192759930615
3b8dbfb935,target_upd_500,314,50000,False,final@50000,,22.9,0.0005,64,100000,500,0.3,0.05,"[64, 64]",0.28129009196378635,0.5070098991040721,0.018,0.25720000000000004,3.356899606141163
786f401b7b,target_upd_1000,42,50000,False,final@50000,,22.5,0.0005,64,100000,1000,0.3,0.05,"[64, 64]",0.3299033484827487,0.5378998330386967,0.07,0.46858372942975646,3.334829286853161
786f401b7b,target_upd_1000,0,50000,False,final@50000,,22.7,0.0005,64,100000,1000,0.3,0.05,"[64, 64]",0.44267114547758946,0.6216686265953564,0.156,0.45371467168366186,2.9214870207996886
786f401b7b,target_upd_1000,1,50000,False,final@50000,,22.5,0.0005,64,100000,1000,0.3,0.05,"[64, 64]",0.35414677090567726,0.5562791239535513,0.04,0.5007457320319433,3.5443053533495283
786f401b7b,target_upd_1000,7,50000,False,final@50000,,22.5,0.0005,64,100000,1000,0.3,0.05,"[64, 64]",0.6448438389443966,0.7561770891352207,0.462,0.9283529073358946,3.0389181358300204
786f401b7b,target_upd_1000,13,50000,False,final@50000,,22.0,0.0005,64,100000,1000,0.3,0.05,"[64, 64]",0.3633474070211947,0.5655380393742869,0.038,0.43584,3.5369345153663634
786f401b7b,target_upd_1000,21,50000,False,final@50000,,22.2,0.0005,64,100000,1000,0.3,0.05,"[64, 64]",0.3862027475258358,0.5725323158921342,0.116,0.3331441997872229,3.342914491668431
786f401b7b,target_upd_1000,99,50000,False,final@50000,,22.3,0.0005,64,100000,1000,0.3,0.05,"[64, 64]",0.4369040482184666,0.6119352087945682,0.094,0.48992756393571624,3.57049237316944
786f401b7b,target_upd_1000,100,50000,False,final@50000,,22.2,0.0005,64,100000,1000,0.3,0.05,"[64, 64]",0.3722772519581398,0.5668302424532705,0.056,0.5012399999999999,3.5779958921794885
786f401b7b,target_upd_1000,200,50000,False,final@50000,,22.7,0.0005,64,100000,1000,0.3,0.05,"[64, 64]",0.39997215029287514,0.584338273933284,0.108,0.32727537756729486,3.298396572143843
786f401b7b,target_upd_1000,314,50000,False,final@50000,,22.4,0.0005,64,100000,1000,0.3,0.05,"[64, 64]",0.6155819607337348,0.7364880497472873,0.418,0.7472904295043951,2.811480350950712
0bc4111beb,target_upd_2000,42,50000,False,final@50000,,22.4,0.0005,64,100000,2000,0.3,0.05,"[64, 64]",0.39518582449214834,0.5850601796472183,0.066,0.45524178375464674,3.471971414526989
0bc4111beb,target_upd_2000,0,50000,False,final@50000,,22.7,0.0005,64,100000,2000,0.3,0.05,"[64, 64]",0.4776007880176598,0.6424691719795077,0.162,0.6774767515005486,3.4528299540616265
0bc4111beb,target_upd_2000,1,50000,False,final@50000,,23.1,0.0005,64,100000,2000,0.3,0.05,"[64, 64]",0.4426621193376801,0.6172237612035185,0.104,0.47842439024390243,3.5055314743358075
0bc4111beb,target_upd_2000,7,50000,False,final@50000,,22.8,0.0005,64,100000,2000,0.3,0.05,"[64, 64]",0.6555215271185939,0.7632457497077291,0.522,0.9441713253471449,3.0252875329419813
0bc4111beb,target_upd_2000,13,50000,False,final@50000,,22.4,0.0005,64,100000,2000,0.3,0.05,"[64, 64]",0.2802630252467037,0.5077918959790707,0.02,0.2546,3.0846710011352507
0bc4111beb,target_upd_2000,21,50000,False,final@50000,,22.8,0.0005,64,100000,2000,0.3,0.05,"[64, 64]",0.3770462006723045,0.5654904197073417,0.122,0.08564200424843896,3.0637645032620346
0bc4111beb,target_upd_2000,99,50000,False,final@50000,,22.8,0.0005,64,100000,2000,0.3,0.05,"[64, 64]",0.3546497991168408,0.5532781740389505,0.072,0.5012123218229463,3.387660216071414
0bc4111beb,target_upd_2000,100,50000,False,final@50000,,22.9,0.0005,64,100000,2000,0.3,0.05,"[64, 64]",0.5459922495466751,0.687073850238513,0.262,0.6958477679946589,3.3096827547215684
0bc4111beb,target_upd_2000,200,50000,False,final@50000,,23.0,0.0005,64,100000,2000,0.3,0.05,"[64, 64]",0.43040021007817936,0.607581139311571,0.186,0.5371603146304328,3.122366266222503
