config_id,seed,train_timesteps,eval_episodes,elapsed_seconds,learning_rate,batch_size,buffer_size,target_update_interval,exploration_fraction,exploration_final_eps,mean_episode_reward,success_rate,learning_gain,final_knowledge,adaptation_accuracy,mean_delta_k_per_step,p_correct,mean_engagement,mean_frustration,comfort_action_fraction,challenge_action_fraction,action_diversity_shannon,dominance_detected,action_frequencies,dominant_actions,is_baseline
0a40efd62262,42,50000,1000,30.9,0.0005,128,100000,5000,0.5,0.1,3.43242669336013,0.068,0.3661965411055508,0.5591711513133135,0.5108322758194187,0.005159123668810746,0.6037486483239216,0.5773958803794683,0.1826761779610957,0.24159958348351956,0.5107132844727462,1.3551636465199066,False,"{'hint': 0.0, 'scaffold': 0.4718, 'encouragement': 0.2394, 'simplify_problem': 0.1195, 'harder_problem': 0.0389, 'break': 0.0017, 'explanation': 0.1281, 'no_action': 0.0005}",[],False
cacf34846d76,42,50000,1000,32.3,0.0005,256,10000,500,0.1,0.01,3.2443718561168677,0.069,0.35470949085544073,0.5520596850622824,0.42586735848927076,0.005013605465829609,0.6330124677299926,0.5708564734848516,0.1828713033205573,0.20570753867397787,0.4259040605175209,1.6025291406363154,False,"{'hint': 0.0, 'scaffold': 0.234, 'encouragement': 0.1912, 'simplify_problem': 0.289, 'harder_problem': 0.1918, 'break': 0.0036, 'explanation': 0.0793, 'no_action': 0.0108}",[],False
4faa5017acf0,42,50000,1000,32.3,0.0005,256,10000,500,0.1,0.05,2.960857599385863,0.014,0.2002863254094844,0.44384806565817025,0.15235545454545457,0.0028466062351067663,0.5835300236028323,0.5621575885713647,0.17576889878370414,0.45465455854702563,0.3740248829859583,1.8031032355148437,False,"{'hint': 0.2217, 'scaffold': 0.0906, 'encouragement': 0.218, 'simplify_problem': 0.1712, 'harder_problem': 0.0618, 'break': 0.1994, 'explanation': 0.0001, 'no_action': 0.0373}",[],False
f5f2fccb2616,42,50000,1000,32.6,0.0005,256,10000,500,0.1,0.1,3.287721614856391,0.048,0.3292949365784775,0.5342502574171664,0.5398367104819684,0.004656636795936443,0.6424412206103052,0.57192355057718,0.1785980375945949,0.29724862431215604,0.5485142571285644,1.5179694343801486,False,"{'hint': 0.0116, 'scaffold': 0.4866, 'encouragement': 0.1396, 'simplify_problem': 0.154, 'harder_problem': 0.0503, 'break': 0.0772, 'explanation': 0.0002, 'no_action': 0.0805}",[],False
fced67682658,42,50000,1000,32.8,0.0005,256,10000,500,0.2,0.01,3.499638752771795,0.048,0.33405905230686256,0.537146105769579,0.5019549523501277,0.004717320150349104,0.5173987906939495,0.5778186933734999,0.16840669470289174,0.441336643575061,0.5026628759059785,1.2429557731205712,False,"{'hint': 0.0, 'scaffold': 0.4871, 'encouragement': 0.2573, 'simplify_problem': 0.056, 'harder_problem': 0.0156, 'break': 0.1832, 'explanation': 0.0, 'no_action': 0.0008}",[],False
712579a804ac,42,50000,1000,32.4,0.0005,256,10000,500,0.2,0.05,3.232814118091005,0.022,0.292726979051707,0.5103703701159958,0.208924347826087,0.004178632902650283,0.6235268223382756,0.5589860002980735,0.16645560561951858,0.35878504111891474,0.19935170178282008,1.77288402674498,False,"{'hint': 0.0004, 'scaffold': 0.1777, 'encouragement': 0.1281, 'simplify_problem': 0.1219, 'harder_problem': 0.0212, 'break': 0.1296, 'explanation': 0.32, 'no_action': 0.1011}",[],False
10aa961215a6,42,50000,1000,32.4,0.0005,256,10000,500,0.2,0.1,3.203275293368363,0.073,0.348259697443336,0.5458999164899379,0.473041814309983,0.004893761424073684,0.6356991228421517,0.5575984215851603,0.17079270285822323,0.23829454880442183,0.49851804381783954,1.474142584855726,False,"{'hint': 0.0026, 'scaffold': 0.4182, 'encouragement': 0.0002, 'simplify_problem': 0.1911, 'harder_problem': 0.0777, 'break': 0.2266, 'explanation': 0.0721, 'no_action': 0.0115}",[],False
0c10be04e8e4,42,50000,1000,32.3,0.0005,256,10000,500,0.3,0.05,3.3066334373676973,0.023,0.2821098442073392,0.5032394301275043,0.3961947893495113,0.004036352289027088,0.6205875290162491,0.5714440302466273,0.176241663946125,0.43706475626350755,0.3989434083086529,1.5330709338439705,False,"{'hint': 0.0004, 'scaffold': 0.3697, 'encouragement': 0.0073, 'simplify_problem': 0.1181, 'harder_problem': 0.0288, 'break': 0.1349, 'explanation': 0.0458, 'no_action': 0.2948}",[],False
f8f71a6ee8a4,42,50000,1000,32.5,0.0005,256,10000,500,0.3,0.01,2.6986726141784283,0.031,0.2987268592985918,0.513486999280627,0.1459653558372871,0.004240909314906248,0.6916043058945937,0.5466122976251417,0.19999255219244202,0.027211973268238026,0.5007803433510745,1.6000969642027512,False,"{'hint': 0.3106, 'scaffold': 0.1305, 'encouragement': 0.0171, 'simplify_problem': 0.2509, 'harder_problem': 0.0597, 'break': 0.0069, 'explanation': 0.2211, 'no_action': 0.0032}",[],False
1925444c47a3,42,50000,1000,31.3,0.0005,256,10000,500,0.3,0.1,3.131195997580782,0.018,0.2454810877491658,0.47823785192120527,0.21606608695652177,0.003534343115068459,0.48935914873189856,0.5708889254808526,0.18933546563357023,0.4294943595487639,0.4993399471957756,1.7424653688347977,False,"{'hint': 0.2767, 'scaffold': 0.2012, 'encouragement': 0.2313, 'simplify_problem': 0.0711, 'harder_problem': 0.0214, 'break': 0.0815, 'explanation': 0.0, 'no_action': 0.1167}",[],False
a0105661841c,42,50000,1000,31.3,0.0005,256,10000,500,0.5,0.01,3.507770267195613,0.216,0.5153235180139543,0.6627386247033907,0.6055419971133279,0.007248576010177361,0.3234332042302984,0.5781342708032005,0.2037246490043171,0.26567799161164735,0.6055868836667938,1.2872935181152059,False,"{'hint': 0.0, 'scaffold': 0.4808, 'encouragement': 0.2509, 'simplify_problem': 0.0, 'harder_problem': 0.1248, 'break': 0.0005, 'explanation': 0.1287, 'no_action': 0.0142}",[],False
889eafc356e4,42,50000,1000,31.4,0.0005,256,10000,500,0.5,0.05,3.2535632445971094,0.274,0.5164704886314714,0.6598954530621705,0.6145374252256295,0.007215266062414237,0.3086959147925182,0.5697170941398674,0.18726639846611343,0.29683693398030886,0.6159623089777921,1.4608667823291426,False,"{'hint': 0.0, 'scaffold': 0.3558, 'encouragement': 0.0767, 'simplify_problem': 0.0872, 'harder_problem': 0.2602, 'break': 0.2201, 'explanation': 0.0, 'no_action': 0.0}",[],False
6b8fdbbd1950,42,50000,1000,31.6,0.0005,256,10000,500,0.5,0.1,3.20073448915912,0.029,0.31002038041799973,0.5218640912442473,0.2051667915491459,0.004408613116113506,0.5434900054024852,0.5646586659606825,0.18866447961818655,0.2922744462452728,0.3715309042159393,1.7534338498009123,False,"{'hint': 0.1664, 'scaffold': 0.1899, 'encouragement': 0.2389, 'simplify_problem': 0.0811, 'harder_problem': 0.0152, 'break': 0.0437, 'explanation': 0.2551, 'no_action': 0.0096}",[],False
1fba01e4f472,42,50000,1000,32.5,0.0005,256,10000,1000,0.1,0.05,3.2384840404825765,0.064,0.37340593949235107,0.5647594577855279,0.4541488038937924,0.005270711924977181,0.64648284976272,0.563018925840623,0.18187959159443062,0.1270098716485453,0.45177309224885365,1.5583121897080208,False,"{'hint': 0.0001, 'scaffold': 0.3642, 'encouragement': 0.1072, 'simplify_problem': 0.1998, 'harder_problem': 0.0875, 'break': 0.0189, 'explanation': 0.2214, 'no_action': 0.0009}",[],False
83eecf7c628c,42,50000,1000,32.5,0.0005,256,10000,1000,0.1,0.1,3.4162050999184532,0.086,0.3640072664964386,0.5564869784414879,0.5731685837805561,0.0051059870403998495,0.5836137146519266,0.5804217089402764,0.18748450115491025,0.29267804213730675,0.5731795241528478,1.4301740694224856,False,"{'hint': 0.0001, 'scaffold': 0.4874, 'encouragement': 0.1666, 'simplify_problem': 0.1341, 'harder_problem': 0.0856, 'break': 0.0118, 'explanation': 0.0, 'no_action': 0.1143}",[],False
c92897ef3c25,42,50000,1000,32.8,0.0005,256,10000,1000,0.1,0.01,3.5352929426579522,0.116,0.38562598510824797,0.5703924979250262,0.5721971542525645,0.005392576055213584,0.5358926529875444,0.5844842991648189,0.18524575282584968,0.321740176905951,0.5725775718555068,1.452081052717644,False,"{'hint': 0.0003, 'scaffold': 0.4785, 'encouragement': 0.2099, 'simplify_problem': 0.1048, 'harder_problem': 0.0938, 'break': 0.0255, 'explanation': 0.0009, 'no_action': 0.0863}",[],False
ae8f73969cff,42,50000,1000,32.5,0.0005,256,10000,1000,0.2,0.01,3.3375052969770636,0.084,0.3508072526199673,0.5461256538505215,0.33871339706392894,0.004897889789544614,0.6023669349993993,0.5715676311758061,0.17841551757178503,0.246886138812127,0.35924546437582605,1.6690882288042186,False,"{'hint': 0.0207, 'scaffold': 0.238, 'encouragement': 0.2395, 'simplify_problem': 0.1751, 'harder_problem': 0.1005, 'break': 0.0073, 'explanation': 0.2188, 'no_action': 0.0}",[],False
ef58fafc9e87,42,50000,1000,31.6,0.0005,256,10000,1000,0.2,0.05,3.4371798123862773,0.038,0.31964434876570197,0.5292595082868495,0.3507822201665125,0.004555131213302001,0.44624247394635247,0.5709274988243501,0.1649741838827202,0.5178925049506931,0.35246934570839916,1.519033568070419,False,"{'hint': 0.0016, 'scaffold': 0.3365, 'encouragement': 0.2574, 'simplify_problem': 0.0287, 'harder_problem': 0.0144, 'break': 0.2488, 'explanation': 0.1009, 'no_action': 0.0118}",[],False
65b6ee207753,42,50000,1000,31.6,0.0005,256,10000,1000,0.2,0.1,3.3978657754405432,0.419,0.6083692103265096,0.7247831381219266,0.7515696172520361,0.00860313239794467,0.3078033213407322,0.5657028555955181,0.222612091293402,0.048153342683496955,0.7665304795007826,1.295066392489587,False,"{'hint': 0.0171, 'scaffold': 0.4996, 'encouragement': 0.0161, 'simplify_problem': 0.0115, 'harder_problem': 0.2498, 'break': 0.0321, 'explanation': 0.1738, 'no_action': 0.0}",[],False
98b9d5b1f119,42,50000,1000,32.6,0.0005,256,10000,1000,0.3,0.01,3.3021208258400394,0.065,0.3609112213409601,0.5560026459847621,0.46427320522296134,0.0050952667583300535,0.6109286772656282,0.5640314323203263,0.1728780374106373,0.24402306675743862,0.4897681310319971,1.4989085000794335,False,"{'hint': 0.0049, 'scaffold': 0.467, 'encouragement': 0.0911, 'simplify_problem': 0.1098, 'harder_problem': 0.0178, 'break': 0.1517, 'explanation': 0.1564, 'no_action': 0.0012}",[],False
26216673163a,42,50000,1000,32.5,0.0005,256,10000,1000,0.3,0.05,3.308858318898285,0.157,0.46358437368204447,0.6263456121241862,0.4263016197903851,0.0065175932776294935,0.49707039088209326,0.556646450032799,0.19288759669964894,0.10729191748936512,0.441066698771972,1.603700475629962,False,"{'hint': 0.0149, 'scaffold': 0.2616, 'encouragement': 0.001, 'simplify_problem': 0.153, 'harder_problem': 0.1646, 'break': 0.1063, 'explanation': 0.2987, 'no_action': 0.0}",[],False
3f66687a5149,42,50000,1000,31.8,0.0005,256,10000,1000,0.5,0.05,3.263052465204529,0.026,0.3004630865235433,0.516060739675474,0.4426894996476392,0.004292922159113731,0.5981949891939486,0.5744419580031911,0.17348314178261093,0.4040262547026335,0.44997198431121427,1.6343254449932332,False,"{'hint': 0.0092, 'scaffold': 0.4246, 'encouragement': 0.1609, 'simplify_problem': 0.1146, 'harder_problem': 0.0161, 'break': 0.1044, 'explanation': 0.0314, 'no_action': 0.1388}",[],False
ed995cd80409,42,50000,1000,32.1,0.0005,256,10000,1000,0.3,0.1,3.564652414698077,0.064,0.36889557160425,0.5611045075992452,0.5007653968253968,0.005197630637945588,0.43346015218261913,0.5763243786825355,0.17016826422227904,0.4535843011613937,0.5024028834601522,1.281081457316049,False,"{'hint': 0.002, 'scaffold': 0.4995, 'encouragement': 0.2312, 'simplify_problem': 0.0003, 'harder_problem': 0.0009, 'break': 0.1831, 'explanation': 0.0437, 'no_action': 0.0393}",[],False
4169dff2868d,42,50000,1000,31.8,0.0005,256,10000,1000,0.5,0.1,3.3136011465666018,0.054,0.34695410871824683,0.5460735919489703,0.2759098156778094,0.004896455056039559,0.5920267510311962,0.5650186196365649,0.18292179158308325,0.24025870009210684,0.32001121300708824,1.8232915387758282,False,"{'hint': 0.0458, 'scaffold': 0.2002, 'encouragement': 0.178, 'simplify_problem': 0.151, 'harder_problem': 0.074, 'break': 0.0308, 'explanation': 0.2887, 'no_action': 0.0315}",[],False
3e0cc35b78f1,42,50000,1000,32.3,0.0005,256,10000,1000,0.5,0.01,3.35683661654895,0.122,0.4010779854044739,0.580292553493935,0.5902626197049395,0.005591481525127219,0.6137722148674128,0.573316237398412,0.18895281764321148,0.13874513579652586,0.600292855137,1.5353168607882741,False,"{'hint': 0.0109, 'scaffold': 0.4356, 'encouragement': 0.0927, 'simplify_problem': 0.2152, 'harder_problem': 0.1538, 'break': 0.0004, 'explanation': 0.0457, 'no_action': 0.0457}",[],False
8ddff264a657,42,50000,1000,32.5,0.0005,256,10000,2000,0.1,0.01,3.4169193749508104,0.061,0.3552110077335484,0.5522212864749699,0.46891551272793824,0.005019551738711451,0.5410676384606143,0.5663814192923676,0.17136833975558927,0.3483440791317929,0.46948460213848064,1.5616488941952613,False,"{'hint': 0.0008, 'scaffold': 0.4302, 'encouragement': 0.1198, 'simplify_problem': 0.0915, 'harder_problem': 0.0385, 'break': 0.219, 'explanation': 0.0906, 'no_action': 0.0096}",[],False
c612b6662774,42,50000,1000,32.5,0.0005,256,10000,2000,0.1,0.05,3.289746696292508,0.129,0.42017581508275476,0.594192834363461,0.5597422151356107,0.00587253939647273,0.6389083977124511,0.5612696970349734,0.19075238943742553,0.03132336711146784,0.5704023276813485,1.4847567137114046,False,"{'hint': 0.0109, 'scaffold': 0.3811, 'encouragement': 0.0082, 'simplify_problem': 0.2569, 'harder_problem': 0.1784, 'break': 0.0206, 'explanation': 0.1414, 'no_action': 0.0025}",[],False
ed61cb9343dd,42,50000,1000,32.7,0.0005,256,10000,2000,0.1,0.1,3.3033035080484647,0.023,0.28802666423559903,0.5067957097498769,0.44966481755914445,0.004108175410488238,0.6435833800336243,0.5806453946848257,0.18106312817885065,0.38839964774637736,0.4525458329997598,1.5701305100045158,False,"{'hint': 0.0056, 'scaffold': 0.4092, 'encouragement': 0.1723, 'simplify_problem': 0.1484, 'harder_problem': 0.0377, 'break': 0.0296, 'explanation': 0.0106, 'no_action': 0.1866}",[],False
d84f6d308aac,42,50000,1000,32.9,0.0005,256,10000,2000,0.2,0.01,3.405930876518567,0.056,0.3077926681925927,0.5181155308189431,0.3385807936825877,0.004337426096543379,0.5447099112811167,0.5694825842492247,0.17210750650901666,0.4149960947669878,0.3482666773476459,1.7398099654872208,False,"{'hint': 0.0073, 'scaffold': 0.3268, 'encouragement': 0.0717, 'simplify_problem': 0.0738, 'harder_problem': 0.0141, 'break': 0.1971, 'explanation': 0.1629, 'no_action': 0.1462}",[],False
3bea0ad67192,42,50000,1000,32.4,0.0005,256,10000,2000,0.2,0.1,3.2497442448444938,0.059,0.319789813680724,0.5307903531592929,0.28741960189699667,0.004591078794814262,0.35680384499849804,0.5808903198648483,0.20483567207931858,0.5594072293982177,0.29450285370982277,1.5169180569106198,False,"{'hint': 0.0072, 'scaffold': 0.238, 'encouragement': 0.1749, 'simplify_problem': 0.0001, 'harder_problem': 0.0493, 'break': 0.0075, 'explanation': 0.146, 'no_action': 0.377}",[],False
18a378453cd0,42,50000,1000,32.6,0.0005,256,10000,2000,0.2,0.05,3.6052440050275205,0.222,0.4883827595701485,0.6412648724819963,0.5403845098493911,0.006850777151477185,0.4026618269812462,0.5738770053417366,0.1973966617918269,0.21770518249647106,0.555192579149022,1.4449770208331933,False,"{'hint': 0.0164, 'scaffold': 0.4138, 'encouragement': 0.2026, 'simplify_problem': 0.0064, 'harder_problem': 0.1251, 'break': 0.0, 'explanation': 0.2207, 'no_action': 0.0151}",[],False
390309444dbd,42,50000,1000,32.5,0.0005,256,10000,2000,0.3,0.05,3.272600648702366,0.061,0.33692879049832275,0.5391478609170655,0.49418432445334703,0.004758541822742478,0.6332759242199704,0.5749154390127053,0.18757900191709878,0.25247326470941645,0.4854207553971242,1.6285404092531688,False,"{'hint': 0.0033, 'scaffold': 0.3542, 'encouragement': 0.0939, 'simplify_problem': 0.2231, 'harder_problem': 0.1279, 'break': 0.0006, 'explanation': 0.039, 'no_action': 0.158}",[],False
a4ec06174046,42,50000,1000,32.9,0.0005,256,10000,2000,0.3,0.01,3.0831904992624377,0.082,0.40087564508311674,0.5887305785462836,0.4334269309496924,0.005751506889214584,0.5089317899627508,0.5752381584438346,0.19616755526239063,0.27914847598830456,0.48784395401930547,1.6371122723562173,False,"{'hint': 0.0033, 'scaffold': 0.2586, 'encouragement': 0.2334, 'simplify_problem': 0.2074, 'harder_problem': 0.2259, 'break': 0.0237, 'explanation': 0.0256, 'no_action': 0.022}",[],False
ad302c8e48e2,42,50000,1000,31.6,0.0005,256,10000,2000,0.3,0.1,3.071078977979072,0.018,0.2715423794762385,0.4952353523037962,0.28857665124884363,0.0038745528126648437,0.6910167423439282,0.5630275180008929,0.16642858644372877,0.32560558478186946,0.29294101174164383,1.734460256301587,False,"{'hint': 0.0, 'scaffold': 0.2103, 'encouragement': 0.1898, 'simplify_problem': 0.2933, 'harder_problem': 0.0826, 'break': 0.124, 'explanation': 0.0881, 'no_action': 0.0118}",[],False
79af35f4e904,42,50000,1000,31.5,0.0005,256,10000,2000,0.5,0.01,3.2897507046239314,0.064,0.36794191907893237,0.5588910350612616,0.2706053548229048,0.00515310162830922,0.5063874093948981,0.5633138349415651,0.19934094766696359,0.2050178206719795,0.46073445196427854,1.5438604820477024,False,"{'hint': 0.1971, 'scaffold': 0.2574, 'encouragement': 0.2029, 'simplify_problem': 0.0492, 'harder_problem': 0.0062, 'break': 0.0021, 'explanation': 0.2851, 'no_action': 0.0001}",[],False
114d2df27315,42,50000,1000,31.4,0.0005,256,10000,2000,0.5,0.05,3.454963681267835,0.059,0.3636884474342028,0.5576897469337345,0.4754725249877266,0.005129047963507507,0.4646590044451564,0.5801349311455395,0.20042110303605765,0.43594569700852986,0.4768931961074847,1.0801233262553178,False,"{'hint': 0.0, 'scaffold': 0.4733, 'encouragement': 0.0216, 'simplify_problem': 0.0162, 'harder_problem': 0.0036, 'break': 0.0004, 'explanation': 0.071, 'no_action': 0.4139}",[],False
92c96da20bee,42,50000,1000,31.6,0.0005,256,10000,2000,0.5,0.1,3.0298510252937176,0.035,0.30505592655012626,0.5173992986294925,0.44527874833696984,0.004319276168822655,0.6804530083838566,0.5653166366571855,0.18165585787186955,0.24873441783220282,0.5142765672209216,1.6706681523847386,False,"{'hint': 0.0461, 'scaffold': 0.4024, 'encouragement': 0.0812, 'simplify_problem': 0.2269, 'harder_problem': 0.0657, 'break': 0.045, 'explanation': 0.0101, 'no_action': 0.1225}",[],False
49840d4a2fb4,42,50000,1000,32.6,0.0005,256,10000,5000,0.1,0.01,3.607661483954058,0.111,0.4392281891107018,0.610089166826069,0.4812586504737572,0.0061794907731680376,0.43635344067932386,0.5739531139315353,0.19310686952537703,0.2587318753504767,0.5153608908115037,1.2169237091570735,False,"{'hint': 0.0341, 'scaffold': 0.471, 'encouragement': 0.2572, 'simplify_problem': 0.0006, 'harder_problem': 0.0103, 'break': 0.001, 'explanation': 0.2253, 'no_action': 0.0005}",[],False
84b0fe8d2527,42,50000,1000,32.6,0.0005,256,10000,5000,0.1,0.05,3.42430853264758,0.026,0.3129103920841037,0.5257347193671186,0.3647153191489361,0.004484266772543872,0.4262055723343401,0.5851772386152593,0.19413251422338623,0.5514530871852311,0.3643618617117027,1.2954413080074338,False,"{'hint': 0.0002, 'scaffold': 0.3636, 'encouragement': 0.1856, 'simplify_problem': 0.0021, 'harder_problem': 0.0005, 'break': 0.0043, 'explanation': 0.0821, 'no_action': 0.3615}",[],False
d26cd803e6b4,42,50000,1000,32.7,0.0005,256,10000,5000,0.1,0.1,3.6086472656134316,0.095,0.4181120629022681,0.5949448922449674,0.49903713211600426,0.005875957437912538,0.44642928665838905,0.5760686907347046,0.1874230843631134,0.29869427644490726,0.5534105018624584,1.3080822329084916,False,"{'hint': 0.0539, 'scaffold': 0.4979, 'encouragement': 0.257, 'simplify_problem': 0.0, 'harder_problem': 0.0016, 'break': 0.0217, 'explanation': 0.1479, 'no_action': 0.0199}",[],False
5238ca5ae7c8,42,50000,1000,32.6,0.0005,256,10000,5000,0.2,0.01,3.445794125448687,0.081,0.3704599999111864,0.5583991913158082,0.36677879195003815,0.00514407733759694,0.5524492329875436,0.5757139401731449,0.1848794775581794,0.290944046140906,0.3673849481315336,1.690608323745718,False,"{'hint': 0.0008, 'scaffold': 0.2791, 'encouragement': 0.2453, 'simplify_problem': 0.1425, 'harder_problem': 0.0875, 'break': 0.0264, 'explanation': 0.1992, 'no_action': 0.0193}",[],False
0e535802c1ff,42,50000,1000,31.4,0.0005,256,10000,5000,0.2,0.1,3.5134442379935025,0.247,0.49718794693531176,0.647281521745698,0.5383698793406313,0.0069756216726612605,0.39416927267224855,0.5681656565399495,0.20052992406204373,0.20250176535862,0.5377786744678705,1.522648659883957,False,"{'hint': 0.0001, 'scaffold': 0.4301, 'encouragement': 0.0116, 'simplify_problem': 0.0201, 'harder_problem': 0.1076, 'break': 0.0821, 'explanation': 0.2396, 'no_action': 0.1088}",[],False
bd327b5e5053,42,50000,1000,31.8,0.0005,256,10000,5000,0.2,0.05,3.4848935344995358,0.071,0.39489309726534794,0.5802848423891289,0.3272221576209878,0.005582368903930914,0.4516962390355269,0.568636804517532,0.19389786530820083,0.347859174109825,0.3347418592542155,1.4687352581191182,False,"{'hint': 0.0064, 'scaffold': 0.3276, 'encouragement': 0.0714, 'simplify_problem': 0.0039, 'harder_problem': 0.0008, 'break': 0.0536, 'explanation': 0.3135, 'no_action': 0.2228}",[],False
658a9b2c874f,42,50000,1000,32.1,0.0005,256,10000,5000,0.3,0.01,3.3672521949687537,0.119,0.3606147425518198,0.5543166968685326,0.3878560488257343,0.005070748095891557,0.5246634972217207,0.5734904322632917,0.19112796402242105,0.27600248741248923,0.4890774508033941,1.9369146360689835,False,"{'hint': 0.1023, 'scaffold': 0.285, 'encouragement': 0.1514, 'simplify_problem': 0.0945, 'harder_problem': 0.1018, 'break': 0.0306, 'explanation': 0.1405, 'no_action': 0.094}",[],False
4bcb971da07a,42,50000,1000,32.3,0.0005,256,10000,5000,0.3,0.05,3.2252003609968005,0.064,0.2947692190848679,0.5061010844630482,0.25132688128613684,0.00409640456011065,0.6324642556770396,0.5607792379723054,0.166359349758068,0.3365573310905523,0.23208778885818415,1.8815815108412681,False,"{'hint': 0.0, 'scaffold': 0.1422, 'encouragement': 0.0865, 'simplify_problem': 0.1981, 'harder_problem': 0.0899, 'break': 0.148, 'explanation': 0.2332, 'no_action': 0.102}",[],False
e0d1bfd38e4e,42,50000,1000,31.6,0.0005,256,10000,5000,0.5,0.01,3.4098835294295613,0.063,0.35048860049791586,0.5471852262429102,0.4667079171161065,0.0049187135617850195,0.598474230106924,0.5618556561880604,0.17045947477062537,0.3043730727644067,0.4667013735933683,1.5309482925639877,False,"{'hint': 0.0, 'scaffold': 0.4357, 'encouragement': 0.0687, 'simplify_problem': 0.1002, 'harder_problem': 0.031, 'break': 0.2253, 'explanation': 0.1287, 'no_action': 0.0103}",[],False
10fe6dbd6b4f,42,50000,1000,31.8,0.0005,256,10000,5000,0.3,0.1,3.1997771734164364,0.037,0.3019921584279,0.5141835429295343,0.3450715652432539,0.004257913367291892,0.616274878859477,0.5664731049605214,0.17152851416624712,0.3578751351567819,0.35919666813503665,1.7790780844342846,False,"{'hint': 0.0003, 'scaffold': 0.331, 'encouragement': 0.1199, 'simplify_problem': 0.1517, 'harder_problem': 0.0279, 'break': 0.137, 'explanation': 0.1313, 'no_action': 0.101}",[],False
ef28f90d3874,42,50000,1000,31.5,0.0005,256,10000,5000,0.5,0.1,3.360722725128154,0.07,0.34797386611358117,0.5475847297218444,0.4590802974964821,0.004927699595081346,0.384863414243371,0.5803408431367945,0.18941824222083975,0.525194264199311,0.4735840743411039,1.3263986884551806,False,"{'hint': 0.0148, 'scaffold': 0.4235, 'encouragement': 0.0546, 'simplify_problem': 0.001, 'harder_problem': 0.0352, 'break': 0.1133, 'explanation': 0.0002, 'no_action': 0.3572}",[],False
3319486609f1,42,50000,1000,32.0,0.0005,256,10000,5000,0.5,0.05,3.238980115624402,0.086,0.3540409541154276,0.5489905927627676,0.4763380235905489,0.00495873513060387,0.6488387471695088,0.5665513830925545,0.17970683054371817,0.19822455563793762,0.47105384445824894,1.5663063128825514,False,"{'hint': 0.0007, 'scaffold': 0.4225, 'encouragement': 0.1162, 'simplify_problem': 0.1646, 'harder_problem': 0.0479, 'break': 0.0002, 'explanation': 0.1662, 'no_action': 0.0819}",[],False
46d66d0065f6,42,50000,1000,32.2,0.0005,256,50000,500,0.1,0.05,3.5124564462982857,0.047,0.338996380114651,0.542043228658772,0.47559865384615385,0.00481315205664571,0.4220016410174308,0.5831168625799109,0.17564641874836598,0.5235846224659289,0.4752746702955833,1.2825020068237143,False,"{'hint': 0.0, 'scaffold': 0.4701, 'encouragement': 0.245, 'simplify_problem': 0.0011, 'harder_problem': 0.0051, 'break': 0.1282, 'explanation': 0.0, 'no_action': 0.1504}",[],False
0974c605666f,42,50000,1000,32.4,0.0005,256,50000,500,0.1,0.01,3.3694021274670307,0.026,0.29505885704554247,0.5118016618364231,0.1820407246376812,0.004205841266875634,0.4124494939392727,0.5727932839449963,0.17801828134774597,0.5589470736488379,0.18320198423810857,1.590018688752783,False,"{'hint': 0.0013, 'scaffold': 0.1809, 'encouragement': 0.2595, 'simplify_problem': 0.0, 'harder_problem': 0.001, 'break': 0.1707, 'explanation': 0.2579, 'no_action': 0.1288}",[],False
8efd3badb71e,42,50000,1000,32.6,0.0005,256,50000,500,0.1,0.1,3.5718300177850923,0.054,0.3737972040351035,0.5666966650301096,0.44836937356639217,0.005310246154721572,0.4517563183402091,0.582060248932899,0.1902311501970811,0.4130251932550967,0.4474906877077743,1.4345779704568402,False,"{'hint': 0.0, 'scaffold': 0.4466, 'encouragement': 0.1555, 'simplify_problem': 0.0069, 'harder_problem': 0.0009, 'break': 0.0504, 'explanation': 0.1326, 'no_action': 0.2072}",[],False
c8f19597a8bb,42,50000,1000,32.7,0.0005,256,50000,500,0.2,0.01,3.204662042684945,0.096,0.4280747887881902,0.6024046309741052,0.5006543951063068,0.006025711430451276,0.45072199635496984,0.5546949053617453,0.22185522160111393,0.0027437864252668684,0.9970559371933267,0.7157101575094641,False,"{'hint': 0.4968, 'scaffold': 0.4998, 'encouragement': 0.0027, 'simplify_problem': 0.0002, 'harder_problem': 0.0005, 'break': 0.0, 'explanation': 0.0, 'no_action': 0.0}",[],False
e027a5365a3d,42,50000,1000,32.4,0.0005,256,50000,500,0.2,0.05,3.0765183659420927,0.031,0.2914106948867759,0.5093986907437297,0.1851571818044916,0.0041598562549478085,0.6620904961075867,0.5550172271000713,0.17230356318304266,0.24166983529788466,0.25167603914426945,1.8186037700856899,False,"{'hint': 0.0852, 'scaffold': 0.147, 'encouragement': 0.1304, 'simplify_problem': 0.167, 'harder_problem': 0.0195, 'break': 0.0675, 'explanation': 0.3397, 'no_action': 0.0438}",[],False
7cb9b9a0e851,42,50000,1000,32.2,0.0005,256,50000,500,0.2,0.1,2.870528343205895,0.506,0.6688454317126828,0.7700382955390271,0.9822049481568652,0.00964316363409321,0.255330973159888,0.5750191094812424,0.24622847658140773,0.017948295735221474,0.9820517042647785,0.7525839572018325,False,"{'hint': 0.0, 'scaffold': 0.3706, 'encouragement': 0.0114, 'simplify_problem': 0.0, 'harder_problem': 0.6115, 'break': 0.0, 'explanation': 0.0, 'no_action': 0.0065}",[],False
