config_id,seed,train_timesteps,eval_episodes,elapsed_seconds,learning_rate,batch_size,buffer_size,target_update_interval,exploration_fraction,exploration_final_eps,mean_episode_reward,success_rate,learning_gain,final_knowledge,adaptation_accuracy,mean_delta_k_per_step,p_correct,mean_engagement,mean_frustration,comfort_action_fraction,challenge_action_fraction,action_diversity_shannon,dominance_detected,action_frequencies,dominant_actions,is_baseline,z_mean_episode_reward,z_success_rate,z_learning_gain,z_final_knowledge,z_adaptation_accuracy,balanced_score,rank_by_reward,rank_by_mastery,rank_balanced
2ded8a8de916,42,50000,1000,31.2,0.001,64,100000,500,0.2,0.01,2.6749285356800345,0.523,0.6764715934964322,0.7746340439169178,0.987847289837905,0.009745179112544,0.2514676499062764,0.5749422331239211,0.2539785184521867,0.0123797557006612,0.9876202442993388,0.6378462523930554,True,"{'hint': 0.0, 'scaffold': 0.2618, 'encouragement': 0.0124, 'simplify_problem': 0.0, 'harder_problem': 0.7258, 'break': 0.0, 'explanation': 0.0, 'no_action': 0.0}",['harder_problem'],False,-2.3481803321774612,2.9535772238025038,2.3613600146044993,2.388277348389503,2.719366082018648,1.6148800673275385,2245,2245,44
d327734d72a1,42,50000,1000,31.4,0.0001,64,10000,500,0.2,0.01,2.709450192640945,0.515,0.6767093815571115,0.7752120095521217,0.971889423826209,0.0097570843926891,0.2539806785177251,0.573337460902835,0.2574136294218531,0.0,0.977238552330731,0.7087739737182868,False,"{'hint': 0.002, 'scaffold': 0.2785, 'encouragement': 0.0, 'simplify_problem': 0.0005, 'harder_problem': 0.6967, 'break': 0.0, 'explanation': 0.0223, 'no_action': 0.0}",[],False,-2.2113656191406297,2.8920115897571352,2.3634384871147742,2.3956241768044806,2.63368346932789,1.61467842077273,2234,2234,45
55a4523d5e23,42,50000,1000,31.3,0.001,128,10000,500,0.2,0.05,2.756460745802551,0.517,0.677404683123256,0.7752327491499548,0.9222168573326024,0.0097500805946342,0.2534373456281903,0.5731173352967911,0.2544774811269,2.058290795323563e-05,0.9699283714803226,0.7421474660582843,False,"{'hint': 0.0021, 'scaffold': 0.2874, 'encouragement': 0.0, 'simplify_problem': 0.0007, 'harder_problem': 0.6804, 'break': 0.0, 'explanation': 0.0293, 'no_action': 0.0}",[],False,-2.0250554617866348,2.907402998268477,2.369516021821327,2.3958878088569673,2.366976425096024,1.602945558451232,2220,2220,46
f8916456d9d4,42,50000,1000,30.7,0.0003,64,100000,1000,0.5,0.1,2.812091684967403,0.493,0.667367404601436,0.7692784974652367,0.9412019187913696,0.0096275247802773,0.2572040177836325,0.5733338634190419,0.2478337759859242,0.005948460398485,0.9410093858060268,0.8378321090931259,False,"{'hint': 0.0, 'scaffold': 0.3072, 'encouragement': 0.0059, 'simplify_problem': 0.053, 'harder_problem': 0.6338, 'break': 0.0, 'explanation': 0.0, 'no_action': 0.0}",[],False,-1.8045813696413218,2.7227060961323715,2.281781560192023,2.3202001506248537,2.4689129664035856,1.5978038807423025,2189,2189,47
f6e8558af874,42,50000,1000,30.2,0.0003,64,50000,1000,0.5,0.1,2.812091684967403,0.493,0.667367404601436,0.7692784974652367,0.9412019187913696,0.0096275247802773,0.2572040177836325,0.5733338634190419,0.2478337759859242,0.005948460398485,0.9410093858060268,0.8378321090931259,False,"{'hint': 0.0, 'scaffold': 0.3072, 'encouragement': 0.0059, 'simplify_problem': 0.053, 'harder_problem': 0.6338, 'break': 0.0, 'explanation': 0.0, 'no_action': 0.0}",[],False,-1.8045813696413218,2.7227060961323715,2.281781560192023,2.3202001506248537,2.4689129664035856,1.5978038807423025,2190,2190,48
cc1f3c58f8cb,42,50000,1000,31.7,0.0005,64,50000,2000,0.1,0.01,2.8963291719025483,0.474,0.6550530689671341,0.7595954022216795,0.9465420424318666,0.0094282185221767,0.2525316976782479,0.5731521686160534,0.2372485932028186,0.0538243042977111,0.9461756957022888,0.8705238120474867,False,"{'hint': 0.0, 'scaffold': 0.3654, 'encouragement': 0.013, 'simplify_problem': 0.0, 'harder_problem': 0.5807, 'break': 0.0408, 'explanation': 0.0, 'no_action': 0.0}",[],False,-1.4707350651309186,2.5764877152746215,2.1741436576620328,2.1971131797962005,2.497585706560327,1.5949190388324528,2121,2121,49
ba9b536df923,42,50000,1000,31.8,0.0005,64,100000,2000,0.1,0.01,2.8963291719025483,0.474,0.6550530689671341,0.7595954022216795,0.9465420424318666,0.0094282185221767,0.2525316976782479,0.5731521686160534,0.2372485932028186,0.0538243042977111,0.9461756957022888,0.8705238120474867,False,"{'hint': 0.0, 'scaffold': 0.3654, 'encouragement': 0.013, 'simplify_problem': 0.0, 'harder_problem': 0.5807, 'break': 0.0408, 'explanation': 0.0, 'no_action': 0.0}",[],False,-1.4707350651309186,2.5764877152746215,2.1741436576620328,2.1971131797962005,2.497585706560327,1.5949190388324528,2122,2122,50
0b8628e7ba52,42,50000,1000,31.0,0.001,64,10000,2000,0.2,0.05,3.07823762284589,0.463,0.6365617193776075,0.7455445306316487,0.8830204155590077,0.0090597583523721,0.2593401212022281,0.576030692305863,0.2319746837298085,0.0707012997612683,0.9292987002387316,1.0025576930712974,False,"{'hint': 0.022, 'scaffold': 0.4529, 'encouragement': 0.0671, 'simplify_problem': 0.0, 'harder_problem': 0.4544, 'break': 0.0, 'explanation': 0.0, 'no_action': 0.0036}",[],False,-0.7498034904104821,2.49183496846224,2.0125133315223733,2.0185050820735193,2.156518865364589,1.585913751402448,1886,1886,51
c056a377f3ae,42,50000,1000,29.7,0.0005,32,100000,1000,0.5,0.01,2.794058918089168,0.499,0.6669870356278736,0.7687372883919533,0.9263555450863468,0.0096163851237384,0.2600238761732257,0.5722598026005816,0.2477042206230769,0.0019347933476041,0.9270541742137328,0.8571403393895558,False,"{'hint': 0.0, 'scaffold': 0.3028, 'encouragement': 0.0, 'simplify_problem': 0.071, 'harder_problem': 0.6242, 'break': 0.0011, 'explanation': 0.0, 'no_action': 0.0008}",[],False,-1.8760480384776235,2.768880321666398,2.2784568076663825,2.3133205544069235,2.3891982923301613,1.5747615875184484,2204,2204,52
9af9e5d8c4f5,42,50000,1000,29.6,0.0005,32,50000,1000,0.5,0.01,2.794058918089168,0.499,0.6669870356278736,0.7687372883919533,0.9263555450863468,0.0096163851237384,0.2600238761732257,0.5722598026005816,0.2477042206230769,0.0019347933476041,0.9270541742137328,0.8571403393895558,False,"{'hint': 0.0, 'scaffold': 0.3028, 'encouragement': 0.0, 'simplify_problem': 0.071, 'harder_problem': 0.6242, 'break': 0.0011, 'explanation': 0.0, 'no_action': 0.0008}",[],False,-1.8760480384776235,2.768880321666398,2.2784568076663825,2.3133205544069235,2.3891982923301613,1.5747615875184484,2205,2205,53
0a75481fd030,42,50000,1000,33.8,0.0001,32,50000,5000,0.5,0.1,3.1088456929976327,0.45,0.6305221121543545,0.741192414385594,0.885061149972129,0.0089832369099209,0.2547913857218749,0.5773428579595113,0.2278104752500702,0.1048792448203996,0.8858444689632626,1.028450363357538,False,"{'hint': 0.0021, 'scaffold': 0.3945, 'encouragement': 0.1011, 'simplify_problem': 0.0092, 'harder_problem': 0.4893, 'break': 0.0016, 'explanation': 0.0, 'no_action': 0.0022}",[],False,-0.6284989325451509,2.3917908131385164,1.9597219611292283,1.9631830190402684,2.167476186111362,1.5707346093748449,1828,1828,54
ff561983c5f8,42,50000,1000,30.6,0.0001,32,100000,5000,0.5,0.1,3.1088456929976327,0.45,0.6305221121543545,0.741192414385594,0.885061149972129,0.0089832369099209,0.2547913857218749,0.5773428579595113,0.2278104752500702,0.1048792448203996,0.8858444689632626,1.028450363357538,False,"{'hint': 0.0021, 'scaffold': 0.3945, 'encouragement': 0.1011, 'simplify_problem': 0.0092, 'harder_problem': 0.4893, 'break': 0.0016, 'explanation': 0.0, 'no_action': 0.0022}",[],False,-0.6284989325451509,2.3917908131385164,1.9597219611292283,1.9631830190402684,2.167476186111362,1.5707346093748449,1829,1829,55
949abe86ba4d,42,50000,1000,30.3,0.0005,32,50000,2000,0.2,0.1,2.9684477552379818,0.445,0.649462380979807,0.7564215141572649,0.9273585610094448,0.0092813180840428,0.2595947848442186,0.5743788496514896,0.2428488606442284,0.0423170308706208,0.9479504601007938,0.9866520973100488,False,"{'hint': 0.0232, 'scaffold': 0.4759, 'encouragement': 0.0001, 'simplify_problem': 0.0022, 'harder_problem': 0.4488, 'break': 0.0002, 'explanation': 0.0075, 'no_action': 0.042}",[],False,-1.184917866529107,2.3533122918601608,2.1252762281452298,2.1567682014838208,2.394583788410808,1.5690045286741825,2066,2066,56
2b4cc1aba7d2,42,50000,1000,30.4,0.0005,32,100000,2000,0.2,0.1,2.9684477552379818,0.445,0.649462380979807,0.7564215141572649,0.9273585610094448,0.0092813180840428,0.2595947848442186,0.5743788496514896,0.2428488606442284,0.0423170308706208,0.9479504601007938,0.9866520973100488,False,"{'hint': 0.0232, 'scaffold': 0.4759, 'encouragement': 0.0001, 'simplify_problem': 0.0022, 'harder_problem': 0.4488, 'break': 0.0002, 'explanation': 0.0075, 'no_action': 0.042}",[],False,-1.184917866529107,2.3533122918601608,2.1252762281452298,2.1567682014838208,2.394583788410808,1.5690045286741825,2067,2067,57
e6b7a3ecbad7,42,50000,1000,30.2,0.0005,32,10000,500,0.5,0.05,3.3432747845138864,0.433,0.6203884168369111,0.7342354511849121,0.7674246719675877,0.0088290031962429,0.3016588789814116,0.5648372110143196,0.2298554984592721,0.0135485319023036,0.7907119100573364,1.2149373135498602,False,"{'hint': 0.0255, 'scaffold': 0.4508, 'encouragement': 0.0, 'simplify_problem': 0.0044, 'harder_problem': 0.3145, 'break': 0.0135, 'explanation': 0.1914, 'no_action': 0.0}",[],False,0.30058013569304814,2.260963840792108,1.871144733640867,1.8747493617230875,1.535850329885947,1.5686576803470116,1044,1044,58
188cb74c3042,42,50000,1000,30.4,0.0003,32,100000,1000,0.2,0.1,2.8989859772556836,0.482,0.6572507254080177,0.7601201559541263,0.8984394001295608,0.00940032228628,0.2810347654968842,0.5668419894247315,0.2383904811658772,0.0,0.897404886848147,0.9194927916276572,False,"{'hint': 0.0, 'scaffold': 0.288, 'encouragement': 0.0, 'simplify_problem': 0.0956, 'harder_problem': 0.6094, 'break': 0.0, 'explanation': 0.007, 'no_action': 0.0}",[],False,-1.4602057309684389,2.63805334931999,2.193353068287427,2.2037836034296845,2.239308060491003,1.5628584701119332,2116,2116,59
93d0fa4c33e4,42,50000,1000,30.2,0.0003,32,50000,1000,0.2,0.1,2.8989859772556836,0.482,0.6572507254080177,0.7601201559541263,0.8984394001295608,0.00940032228628,0.2810347654968842,0.5668419894247315,0.2383904811658772,0.0,0.897404886848147,0.9194927916276572,False,"{'hint': 0.0, 'scaffold': 0.288, 'encouragement': 0.0, 'simplify_problem': 0.0956, 'harder_problem': 0.6094, 'break': 0.0, 'explanation': 0.007, 'no_action': 0.0}",[],False,-1.4602057309684389,2.63805334931999,2.193353068287427,2.2037836034296845,2.239308060491003,1.5628584701119332,2115,2115,60
ff9632b067ab,42,50000,1000,30.5,0.0003,128,10000,1000,0.5,0.05,3.012062594582749,0.457,0.6418526991709438,0.7487006936182422,0.8975305755168019,0.0091529190477535,0.2579879234469348,0.5745833503962824,0.2311757655331608,0.0780677515095691,0.8979428922321155,1.0138305935563785,False,"{'hint': 0.0, 'scaffold': 0.3536, 'encouragement': 0.0697, 'simplify_problem': 0.024, 'harder_problem': 0.5443, 'break': 0.0084, 'explanation': 0.0, 'no_action': 0.0}",[],False,-1.01206545287299,2.445660742928214,2.0587610532181255,2.0586247474996955,2.234428306065081,1.557081879367625,2002,2002,61
0a9efdfee80a,42,50000,1000,31.5,0.001,128,50000,2000,0.3,0.05,3.1814099488040983,0.43,0.624377281313698,0.7380106116817765,0.8633624051897009,0.0089060331396587,0.2536268848578832,0.5771703402566721,0.2272676235735157,0.1098573731355465,0.8618621069599461,1.0880306997885154,False,"{'hint': 0.0, 'scaffold': 0.4575, 'encouragement': 0.1079, 'simplify_problem': 0.0031, 'harder_problem': 0.4043, 'break': 0.0014, 'explanation': 0.0252, 'no_action': 0.0006}",[],False,-0.3409154644012446,2.237876728025095,1.9060108456673859,1.9227374335392993,2.0509690576703963,1.5553357201001863,1646,1646,62
9f39b081e323,42,50000,1000,31.3,0.001,128,100000,2000,0.3,0.05,3.1814099488040983,0.43,0.624377281313698,0.7380106116817765,0.8633624051897009,0.0089060331396587,0.2536268848578832,0.5771703402566721,0.2272676235735157,0.1098573731355465,0.8618621069599461,1.0880306997885154,False,"{'hint': 0.0, 'scaffold': 0.4575, 'encouragement': 0.1079, 'simplify_problem': 0.0031, 'harder_problem': 0.4043, 'break': 0.0014, 'explanation': 0.0252, 'no_action': 0.0006}",[],False,-0.3409154644012446,2.237876728025095,1.9060108456673859,1.9227374335392993,2.0509690576703963,1.5553357201001863,1647,1647,63
2772a0fd0a3a,42,50000,1000,30.4,0.0005,32,100000,5000,0.2,0.1,3.2051111717642606,0.445,0.618425395750691,0.7316580664181473,0.845069086984108,0.0087764131665184,0.2779897569834112,0.5679935179953065,0.2299940867793929,0.0011222428533534,0.9868187475769756,1.0540871793337376,False,"{'hint': 0.1443, 'scaffold': 0.4992, 'encouragement': 0.0011, 'simplify_problem': 0.0121, 'harder_problem': 0.3433, 'break': 0.0, 'explanation': 0.0, 'no_action': 0.0}",[],False,-0.24698381964884122,2.3533122918601608,1.8539862381590393,1.8419868539069975,1.9527466952636816,1.5510096519082075,1562,1562,64
5dc7b5e1958b,42,50000,1000,30.5,0.0005,32,50000,5000,0.2,0.1,3.2051111717642606,0.445,0.618425395750691,0.7316580664181473,0.845069086984108,0.0087764131665184,0.2779897569834112,0.5679935179953065,0.2299940867793929,0.0011222428533534,0.9868187475769756,1.0540871793337376,False,"{'hint': 0.1443, 'scaffold': 0.4992, 'encouragement': 0.0011, 'simplify_problem': 0.0121, 'harder_problem': 0.3433, 'break': 0.0, 'explanation': 0.0, 'no_action': 0.0}",[],False,-0.24698381964884122,2.3533122918601608,1.8539862381590393,1.8419868539069975,1.9527466952636816,1.5510096519082075,1561,1561,65
4c38808dd9f5,42,50000,1000,34.7,0.0001,32,10000,1000,0.2,0.01,3.1402845841550726,0.428,0.6292634078908105,0.7407507632842002,0.8750225497541476,0.00896194433153,0.3246954640984309,0.5684834922277772,0.2269548682291008,0.0020608459670672,0.8724519986124998,1.0083181083684576,False,"{'hint': 0.0004, 'scaffold': 0.4052, 'encouragement': 0.0021, 'simplify_problem': 0.1235, 'harder_problem': 0.4668, 'break': 0.0, 'explanation': 0.002, 'no_action': 0.0}",[],False,-0.5039017013991551,2.2224853195137526,1.9487198014628926,1.9575689571244903,2.1135759030907977,1.5476896559585556,1761,1761,66
8b9f88e7696b,42,50000,1000,32.1,0.0003,256,10000,500,0.3,0.01,3.1012404446092567,0.432,0.6324480200142802,0.7426668550160431,0.8813931240594354,0.0089876537524102,0.2672262743979463,0.5751342692734458,0.230877653099453,0.0809461717126441,0.8902652703638809,1.0828706487844366,False,"{'hint': 0.0092, 'scaffold': 0.482, 'encouragement': 0.0808, 'simplify_problem': 0.023, 'harder_problem': 0.399, 'break': 0.0, 'explanation': 0.0058, 'no_action': 0.0001}",[],False,-0.6586397185742708,2.253268136536437,1.9765560550393364,1.9819254176539167,2.147781444760191,1.540178267083122,1845,1845,67
1c6e459b43df,42,50000,1000,36.3,0.0001,32,50000,500,0.2,0.1,2.95258102068231,0.467,0.6543229994684195,0.759533881445565,0.8650530128373954,0.0094255942027396,0.2657282212755448,0.5709137948770359,0.2429361161891223,0.0,0.8990142207404663,1.097623893708004,False,"{'hint': 0.0268, 'scaffold': 0.3419, 'encouragement': 0.0, 'simplify_problem': 0.0359, 'harder_problem': 0.5303, 'break': 0.0, 'explanation': 0.0651, 'no_action': 0.0}",[],False,-1.2478002112996334,2.5226177854849245,2.167762221271436,2.1963311565087595,2.0600464418383844,1.5397914787607743,2077,2077,68
26f70414a01e,42,50000,1000,33.4,0.0001,32,100000,500,0.2,0.1,2.95258102068231,0.467,0.6543229994684195,0.759533881445565,0.8650530128373954,0.0094255942027396,0.2657282212755448,0.5709137948770359,0.2429361161891223,0.0,0.8990142207404663,1.097623893708004,False,"{'hint': 0.0268, 'scaffold': 0.3419, 'encouragement': 0.0, 'simplify_problem': 0.0359, 'harder_problem': 0.5303, 'break': 0.0, 'explanation': 0.0651, 'no_action': 0.0}",[],False,-1.2478002112996334,2.5226177854849245,2.167762221271436,2.1963311565087595,2.0600464418383844,1.5397914787607743,2078,2078,69
65b6ee207753,42,50000,1000,31.6,0.0005,256,10000,1000,0.2,0.1,3.3978657754405432,0.419,0.6083692103265096,0.7247831381219266,0.7515696172520361,0.0086031323979446,0.3078033213407322,0.5657028555955181,0.222612091293402,0.0481533426834969,0.7665304795007826,1.295066392489587,False,"{'hint': 0.0171, 'scaffold': 0.4996, 'encouragement': 0.0161, 'simplify_problem': 0.0115, 'harder_problem': 0.2498, 'break': 0.0321, 'explanation': 0.1738, 'no_action': 0.0}",[],False,0.5169327507046616,2.1532239812127134,1.7660865139143611,1.7545959858672506,1.4507197421627709,1.5283117947723517,783,783,70
42940e93d488,42,50000,1000,31.4,0.0003,128,50000,500,0.3,0.1,3.289061227321602,0.419,0.6262417447711759,0.7389106571688374,0.7576251050493596,0.0089142122414877,0.2806481198410272,0.5661665945621426,0.2368192390142346,0.0309589320289411,0.756099052277591,1.1836010363706273,False,"{'hint': 0.0, 'scaffold': 0.4717, 'encouragement': 0.0138, 'simplify_problem': 0.0007, 'harder_problem': 0.2844, 'break': 0.0037, 'explanation': 0.2123, 'no_action': 0.0135}",[],False,0.08572334946268621,2.1532239812127134,1.9223078625643202,1.9341783901573848,1.483233489001565,1.5157334144797339,1251,1251,71
5a09f9b687da,42,50000,1000,31.2,0.0003,128,100000,500,0.3,0.1,3.289061227321602,0.419,0.6262417447711759,0.7389106571688374,0.7576251050493596,0.0089142122414877,0.2806481198410272,0.5661665945621426,0.2368192390142346,0.0309589320289411,0.756099052277591,1.1836010363706273,False,"{'hint': 0.0, 'scaffold': 0.4717, 'encouragement': 0.0138, 'simplify_problem': 0.0007, 'harder_problem': 0.2844, 'break': 0.0037, 'explanation': 0.2123, 'no_action': 0.0135}",[],False,0.08572334946268621,2.1532239812127134,1.9223078625643202,1.9341783901573848,1.483233489001565,1.5157334144797339,1250,1250,72
9f954734b435,42,50000,1000,29.8,0.001,32,10000,1000,0.5,0.05,2.6594919198650615,0.52,0.6799271567929399,0.7773261245883596,0.8977962959790544,0.0097972014465059,0.2536446750679516,0.5743766378552279,0.254229528059736,0.0017502676879993,0.9982497323120006,0.5908674442515344,True,"{'hint': 0.0, 'scaffold': 0.2653, 'encouragement': 0.0018, 'simplify_problem': 0.0, 'harder_problem': 0.7329, 'break': 0.0, 'explanation': 0.0, 'no_action': 0.0}",['harder_problem'],False,-2.409358049266092,2.9304901110354904,2.3915646148640244,2.422497816818192,2.235855039654303,1.5142099066211836,2248,2248,73
b4e1ad089ad7,42,50000,1000,31.1,0.001,128,10000,1000,0.3,0.1,3.1144819831412773,0.448,0.634006340546193,0.7436764185429409,0.8182986537998982,0.0090216406170845,0.257993429778204,0.5670097553883379,0.2371477026716583,0.020934930318921,0.8958150543777673,1.2203913564122617,False,"{'hint': 0.0795, 'scaffold': 0.4202, 'encouragement': 0.0, 'simplify_problem': 0.0, 'harder_problem': 0.3961, 'break': 0.0209, 'explanation': 0.0833, 'no_action': 0.0}",[],False,-0.6061614352613957,2.376399404627174,1.9901771190175894,1.994758516292249,1.8090081367117246,1.5128363482774685,1812,1812,74
fc58fd363fc9,42,50000,1000,30.3,0.0005,64,10000,500,0.2,0.1,3.1692433535396103,0.423,0.6178466960639281,0.7323682673419787,0.8590416931938417,0.0087909044012678,0.2537289069354608,0.5801552809465869,0.2241989018455036,0.1422595849741884,0.8572303046379236,1.00389885931878,False,"{'hint': 0.0, 'scaffold': 0.3892, 'encouragement': 0.1423, 'simplify_problem': 0.0, 'harder_problem': 0.468, 'break': 0.0, 'explanation': 0.0005, 'no_action': 0.0}",[],False,-0.38913357981879343,2.1840067982353975,1.8489279043335087,1.8510145953672785,2.0277698471858505,1.5045171130606483,1675,1675,75
82a9c2aaf4c1,42,50000,1000,31.9,0.0001,128,50000,500,0.2,0.01,3.246874621700508,0.417,0.6148730047394496,0.729892101107493,0.8205471136721231,0.0087305818434544,0.2907019403228436,0.5698658676623852,0.227807074438039,0.0044839393445295,0.924995923691505,1.2040636201729789,False,"{'hint': 0.1057, 'scaffold': 0.4965, 'encouragement': 0.0044, 'simplify_problem': 0.0505, 'harder_problem': 0.3227, 'break': 0.0001, 'explanation': 0.02, 'no_action': 0.0}",[],False,-0.08146875109562311,2.137832572701371,1.822935280253417,1.8195387301191466,1.8210807983220771,1.5039837260600777,1401,1401,76
983368c2d824,42,50000,1000,31.8,0.0001,128,100000,500,0.2,0.01,3.246874621700508,0.417,0.6148730047394496,0.729892101107493,0.8205471136721231,0.0087305818434544,0.2907019403228436,0.5698658676623852,0.227807074438039,0.0044839393445295,0.924995923691505,1.2040636201729789,False,"{'hint': 0.1057, 'scaffold': 0.4965, 'encouragement': 0.0044, 'simplify_problem': 0.0505, 'harder_problem': 0.3227, 'break': 0.0001, 'explanation': 0.02, 'no_action': 0.0}",[],False,-0.08146875109562311,2.137832572701371,1.822935280253417,1.8195387301191466,1.8210807983220771,1.5039837260600777,1402,1402,77
